s,left_x,left_y,right_x,right_y
1.30518007,-0.45391869,2.64891847,-0.78974611,-0.57607739
1.32038474,-0.44423368,2.64891852,-0.78212067,-0.60107911
1.33034003,-0.43455417,2.64891823,-0.77188954,-0.60107780
1.34715652,-0.42228953,2.67391820,-0.76165644,-0.60107740
1.35710609,-0.41262533,2.67391792,-0.75142147,-0.60107788
1.36705410,-0.40296614,2.67391981,-0.74118463,-0.60107921
1.37700033,-0.39331261,2.67391920,-0.73094575,-0.60107897
1.39380395,-0.38109152,2.69891788,-0.72070500,-0.60107941
1.40374470,-0.37145270,2.69891976,-0.71046217,-0.60107831
1.41368389,-0.36181910,2.69891908,-0.70021756,-0.60107794
1.43047881,-0.34963156,2.72391950,-0.68997128,-0.60107826
1.44041204,-0.34001291,2.72391911,-0.67972349,-0.60107924
1.45034361,-0.33039942,2.72391849,-0.66947381,-0.60107844
1.46027362,-0.32079063,2.72391799,-0.65922251,-0.60107830
1.47020221,-0.31118651,2.72391981,-0.64896960,-0.60107867
1.48698068,-0.29905275,2.74891783,-0.63871532,-0.60107959
1.49690354,-0.28946317,2.74892002,-0.62845931,-0.60107865
1.51367617,-0.27735354,2.77391950,-0.61820176,-0.60107817
1.52359319,-0.26777845,2.77391983,-0.60794289,-0.60107817
1.53350842,-0.25820831,2.77391773,-0.59768253,-0.60107856
1.54342222,-0.24864226,2.77391821,-0.58742103,-0.60107941
1.55333459,-0.23908069,2.77391856,-0.57715785,-0.60107816
1.57009125,-0.22702443,2.79891904,-0.56689362,-0.60107974
1.58446872,-0.21747696,2.79891768,-0.55890074,-0.62386397
1.59432828,-0.20793352,2.79891900,-0.54884947,-0.62607735
1.60423458,-0.19839446,2.79891790,-0.53857609,-0.62607777
1.61413932,-0.18885941,2.79891951,-0.52830169,-0.62607854
1.63088191,-0.17685637,2.82391878,-0.51802615,-0.62607933
1.64078104,-0.16733493,2.82391865,-0.50774922,-0.62607791
1.65751696,-0.15535595,2.84891998,-0.49747155,-0.62607908
1.66741049,-0.14584793,2.84891853,-0.48719261,-0.62607791
1.67730260,-0.13634344,2.84891977,-0.47691290,-0.62607933
1.68719327,-0.12684297,2.84891864,-0.46663198,-0.62607825
1.69708264,-0.11734588,2.84892031,-0.45635036,-0.62607965
1.71380258,-0.10541930,2.87391882,-0.44606754,-0.62607861
1.72368646,-0.09593520,2.87391910,-0.43578396,-0.62607749
1.73356903,-0.08645434,2.87391983,-0.42549981,-0.62607877
1.74345016,-0.07697713,2.87391830,-0.41521460,-0.62607745
1.75333011,-0.06750307,2.87391964,-0.40492885,-0.62607853
1.77003348,-0.05562810,2.89891825,-0.39464247,-0.62607931
1.77990818,-0.04616621,2.89891821,-0.38435513,-0.62607746
1.78978145,-0.03670738,2.89891889,-0.37406736,-0.62607795
1.79965353,-0.02725163,2.89891974,-0.36377897,-0.62607806
1.80952430,-0.01779891,2.89891873,-0.35348999,-0.62607802
1.82621372,-0.00597398,2.92392016,-0.34320047,-0.62607750
1.83607924,0.00346709,2.92391820,-0.33291066,-0.62607918
1.84594381,0.01290563,2.92391907,-0.32262010,-0.62607801
1.85580719,0.02234152,2.92391790,-0.31232921,-0.62607889
1.86566949,0.03177499,2.92391978,-0.30203802,-0.62607935
1.88234258,0.04355062,2.94892003,-0.29174644,-0.62607937
1.89219975,0.05297289,2.94891858,-0.28145447,-0.62607886
1.90205586,0.06239291,2.94891767,-0.27116219,-0.62607781
1.91871905,0.07413732,2.97391916,-0.26086985,-0.62607862
1.92857027,0.08354696,2.97392011,-0.25057723,-0.62607891
1.93842030,0.09295434,2.97391923,-0.24028437,-0.62607860
1.95364738,0.10235980,2.97391880,-0.23229941,-0.65107871
1.96349895,0.11176341,2.97391919,-0.22200004,-0.65107769
1.98014867,0.12346080,2.99891990,-0.21170073,-0.65107835
1.98999524,0.13285452,2.99891965,-0.20140130,-0.65107831
1.99984121,0.14224678,2.99891995,-0.19110165,-0.65107749
2.00968599,0.15163722,2.99891877,-0.18080231,-0.65107836
2.11938143,0.14109899,2.77952836,-0.17050289,-0.65107840
2.14814138,0.14550428,2.72391866,-0.16020351,-0.65107755
2.15801859,0.15495929,2.72391825,-0.14990434,-0.65107833
2.16789508,0.16441322,2.72391870,-0.13960526,-0.65107825
2.17777085,0.17386615,2.72391992,-0.12930647,-0.65107962
2.18764615,0.18331792,2.72391946,-0.11900759,-0.65107761
