s,left_width,right_width
6.34332132,0.93028071,0.93028071
6.35336447,0.93029543,0.93029543
6.36783457,0.94185431,0.94185431
6.37781954,0.94289676,0.94289676
6.38786316,0.94291141,0.94291141
6.39790630,0.94292726,0.94292726
6.40795088,0.94293949,0.94293949
6.41799498,0.94295407,0.94295407
6.42804098,0.94296753,0.94296753
6.43808651,0.94298101,0.94298101
6.44813299,0.94299441,0.94299441
6.45817947,0.94300784,0.94300784
6.46822691,0.94302002,0.94302002
6.47827530,0.94303223,0.94303223
6.48832321,0.94304446,0.94304446
6.49837255,0.94305666,0.94305666
6.50842190,0.94306883,0.94306883
6.51847219,0.94307863,0.94307863
6.52852249,0.94309084,0.94309084
6.53857327,0.94310180,0.94310180
6.55379248,0.93053715,0.93053715
6.56384277,0.93054693,0.93054693
6.57389355,0.93055788,0.93055788
6.58911085,0.94314211,0.94314211
6.59916115,0.94315188,0.94315188
6.60921240,0.94316161,0.94316161
6.61926413,0.94317019,0.94317019
6.62931633,0.94317874,0.94317874
6.63936853,0.94318724,0.94318724
6.64942169,0.94319581,0.94319581
6.65947485,0.94320312,0.94320312
6.66952848,0.94321044,0.94321044
6.67958260,0.94321777,0.94321777
6.68963766,0.94322389,0.94322389
6.69969225,0.94323124,0.94323124
6.70974779,0.94323854,0.94323854
6.71980333,0.94324468,0.94324468
6.72985983,0.94325075,0.94325075
6.73991680,0.94325687,0.94325687
6.74997330,0.94326054,0.94326054
6.76003075,0.94326663,0.94326663
6.77008867,0.94327149,0.94327149
6.78529930,0.93069830,0.93069830
6.79535675,0.93070315,0.93070315
6.80541563,0.93070681,0.93070681
6.81547356,0.93071048,0.93071048
6.82553291,0.93071289,0.93071289
6.83559179,0.93071537,0.93071537
6.84565163,0.93071901,0.93071901
6.85571098,0.93072144,0.93072144
6.86577177,0.93072264,0.93072264
6.87583208,0.93072389,0.93072389
6.88589334,0.93072508,0.93072508
6.90110445,0.94330321,0.94330321
6.91116619,0.94330442,0.94330442
6.92122746,0.94330444,0.94330444
6.93129015,0.94330444,0.94330444
6.94135237,0.94330324,0.94330324
6.95141506,0.94330200,0.94330200
6.96147776,0.94330079,0.94330079
6.97154140,0.94329837,0.94329837
6.98160458,0.94329712,0.94329712
6.99166870,0.94329472,0.94329472
7.00173283,0.94329104,0.94329104
7.01179695,0.94328735,0.94328735
7.02186155,0.94328372,0.94328372
7.03192616,0.94327882,0.94327882
7.04199123,0.94327517,0.94327517
7.05205584,0.94327029,0.94327029
7.06212187,0.94326417,0.94326417
7.07218695,0.94325808,0.94325808
7.08225298,0.94325197,0.94325197
7.09231853,0.94324589,0.94324589
7.10238504,0.94323850,0.94323850
7.11245012,0.94323119,0.94323119
7.12767029,0.93064700,0.93064700
7.13773727,0.93063845,0.93063845
7.14780521,0.93062991,0.93062991
7.15787268,0.93062139,0.93062139
7.16794062,0.93061159,0.93061159
7.17800808,0.93060180,0.93060180
7.18807650,0.93059084,0.93059084
7.19814444,0.93057988,0.93057988
7.20821238,0.93056888,0.93056888
7.21828079,0.93055664,0.93055664
7.22834969,0.93054567,0.93054567
7.23841763,0.93053225,0.93053225
7.24848604,0.93052005,0.93052005
7.26371670,0.94307991,0.94307991
7.27378702,0.94306639,0.94306639
7.28385735,0.94305053,0.94305053
7.29392767,0.94303470,0.94303470
7.30399799,0.94302007,0.94302007
7.31406784,0.94300299,0.94300299
7.32413816,0.94298704,0.94298704
7.33420849,0.94296996,0.94296996
7.34427881,0.94295169,0.94295169
7.35434866,0.94293462,0.94293462
7.36441898,0.94291501,0.94291501
7.37448883,0.94289676,0.94289676
7.38455915,0.94287720,0.94287720
7.39462852,0.94285650,0.94285650
7.40469837,0.94283689,0.94283689
7.41476774,0.94281618,0.94281618
7.42483759,0.94279423,0.94279423
7.43490648,0.94277223,0.94277223
7.44497633,0.94274905,0.94274905
7.45504475,0.94272710,0.94272710
7.46511316,0.94270389,0.94270389
7.47518158,0.94267942,0.94267942
7.48525000,0.94265504,0.94265504
7.49531746,0.94262946,0.94262946
7.50570679,0.94642209,0.94642209
7.51834297,0.95514650,0.95514650
7.52841282,0.95511960,0.95511960
7.53949928,0.94930421,0.94930421
7.55104637,0.94249880,0.94249880
7.56112003,0.94247071,0.94247071
7.57119274,0.94244264,0.94244264
7.58126545,0.94241333,0.94241333
7.59133816,0.94238527,0.94238527
7.60141039,0.94235475,0.94235475
7.61148167,0.94232543,0.94232543
7.62155390,0.94229371,0.94229371
7.63162470,0.94226314,0.94226314
7.64169645,0.94223266,0.94223266
7.65176630,0.94220090,0.94220090
7.66183710,0.94216797,0.94216797
7.67190695,0.94213498,0.94213498
7.68197632,0.94210204,0.94210204
7.69204569,0.94206788,0.94206788
7.70211411,0.94203366,0.94203366
7.71218204,0.94199946,0.94199946
7.72224998,0.94196411,0.94196411
7.73430586,0.94960815,0.94960815
7.74506474,0.95445071,0.95445071
7.75513506,0.95441408,0.95441408
7.76520681,0.95437625,0.95437625
7.77527714,0.95433835,0.95433835
7.78534651,0.95430054,0.95430054
7.79541636,0.95426144,0.95426144
7.80548525,0.95422361,0.95422361
7.81555367,0.95418334,0.95418334
7.82562113,0.95414428,0.95414428
7.83568859,0.95410396,0.95410396
7.84575510,0.95406254,0.95406254
7.85582161,0.95402220,0.95402220
7.86588621,0.95398193,0.95398193
7.87595177,0.95393920,0.95393920
7.88601589,0.95389774,0.95389774
7.89607954,0.95385620,0.95385620
7.90614176,0.95381228,0.95381228
7.91620445,0.95377074,0.95377074
7.92626619,0.95372561,0.95372561
7.93632698,0.95368283,0.95368283
7.94638681,0.95363891,0.95363891
7.95644617,0.95359496,0.95359496
7.97183609,0.94100223,0.94100223
7.98190117,0.94095822,0.94095822
7.99196482,0.94091431,0.94091431
8.00202847,0.94087037,0.94087037
8.01743603,0.95336795,0.95336795
8.02750587,0.95332277,0.95332277
