x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
-0.77802038,0.97392017,1.55873653,1.55873653,3.11747306,-0.61319843,2.52391800,-0.94284233,-0.57607767
-0.76670255,0.98641965,1.57128663,1.57128663,3.14257326,-0.60075226,2.54891834,-0.93265283,-0.57607905
-0.75671537,0.98642026,1.57126584,1.57126584,3.14253168,-0.59096967,2.54891977,-0.92246106,-0.57607924
-0.74540534,0.99892074,1.58381344,1.58381344,3.16762687,-0.57854361,2.57391984,-0.91226706,-0.57607836
-0.73542305,0.99891956,1.58379027,1.58379027,3.16758053,-0.56877487,2.57391797,-0.90207123,-0.57607885
-0.72544213,0.99891993,1.58376703,1.58376703,3.16753406,-0.55901112,2.57391794,-0.89187315,-0.57607807
-0.71546399,0.99891958,1.58374392,1.58374392,3.16748785,-0.54925711,2.57391802,-0.88167087,-0.57607886
-0.70548743,0.99892073,1.58372072,1.58372072,3.16744143,-0.53950871,2.57391989,-0.87146615,-0.57607844
-0.69419720,1.01142041,1.59626586,1.59626586,3.19253171,-0.52713522,2.59892001,-0.86125918,-0.57607919
-0.68422613,1.01142018,1.59624028,1.59624028,3.19248056,-0.51740244,2.59891912,-0.85104981,-0.57607876
-0.67294513,1.02392009,1.60878417,1.60878417,3.21756834,-0.50505208,2.62391960,-0.84083819,-0.57607942
-0.66297949,1.02391973,1.60875736,1.60875736,3.21751472,-0.49533479,2.62391833,-0.83062419,-0.57607886
-0.65301537,1.02391988,1.60873178,1.60873178,3.21746355,-0.48562286,2.62391916,-0.82040787,-0.57607939
-0.64305315,1.02392047,1.60870479,1.60870479,3.21740958,-0.47591694,2.62391941,-0.81018936,-0.57607846
-0.63309271,1.02392046,1.60867792,1.60867792,3.21735585,-0.46621659,2.62391953,-0.79996884,-0.57607861
-0.62183240,1.03642054,1.62121701,1.62121701,3.24243402,-0.45391869,2.64891847,-0.78974611,-0.57607739
-0.61317718,1.02391971,1.63375734,1.63375734,3.26751468,-0.44423368,2.64891852,-0.78212067,-0.60107911
-0.60322186,1.02392021,1.63372805,1.63372805,3.26745610,-0.43455417,2.64891823,-0.77188954,-0.60107780
-0.59197299,1.03642040,1.64626593,1.64626593,3.29253186,-0.42228953,2.67391820,-0.76165644,-0.60107740
-0.58202340,1.03642002,1.64623664,1.64623664,3.29247328,-0.41262533,2.67391792,-0.75142147,-0.60107788
-0.57207538,1.03642030,1.64620855,1.64620855,3.29241710,-0.40296614,2.67391981,-0.74118463,-0.60107921
-0.56212918,1.03642011,1.64617809,1.64617809,3.29235617,-0.39331261,2.67391920,-0.73094575,-0.60107897
-0.55089826,1.04891924,1.65871331,1.65871331,3.31742663,-0.38109152,2.69891788,-0.72070500,-0.60107941
-0.54095744,1.04892072,1.65868281,1.65868281,3.31736562,-0.37145270,2.69891976,-0.71046217,-0.60107831
-0.53101833,1.04892057,1.65865110,1.65865110,3.31730219,-0.36181910,2.69891908,-0.70021756,-0.60107794
-0.51980142,1.06142062,1.67118530,1.67118530,3.34237060,-0.34963156,2.72391950,-0.68997128,-0.60107826
-0.50986820,1.06141994,1.67115359,1.67115359,3.34230718,-0.34001291,2.72391911,-0.67972349,-0.60107924
-0.49993661,1.06142003,1.67112058,1.67112058,3.34224117,-0.33039942,2.72391849,-0.66947381,-0.60107844
-0.49000657,1.06141984,1.67108770,1.67108770,3.34217541,-0.32079063,2.72391799,-0.65922251,-0.60107830
-0.48007806,1.06142057,1.67105598,1.67105598,3.34211195,-0.31118651,2.72391981,-0.64896960,-0.60107867
-0.46888403,1.07391912,1.68358645,1.68358645,3.36717291,-0.29905275,2.74891783,-0.63871532,-0.60107959
-0.45896124,1.07392068,1.68355349,1.68355349,3.36710699,-0.28946317,2.74892002,-0.62845931,-0.60107865
-0.44777765,1.08642067,1.69608275,1.69608275,3.39216550,-0.27735354,2.77391950,-0.61820176,-0.60107817
