x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-4.846710962986945,-12.88038194121623,-5.081008524114237,-13.859994659679014,-4.66371681128927,-12.11826843030798,1.004868379502569,0.7812532414217133,1.7861216209242823
-4.959784630911659,-12.847953372729794,-5.207705952512368,-13.84469536244903,-4.769893741699325,-12.08736307851568,1.0241770055101949,0.7808524489664238,1.8050294544766188
-5.071905125843622,-12.813072619552116,-5.335964957927713,-13.826842404279263,-4.873812423694003,-12.054793609896524,1.044597327187085,0.7806124802863821,1.825209807473467
-5.182729180756758,-12.775857508759934,-5.46699467118876,-13.806175831054452,-4.974232029428155,-12.021589609982028,1.0663414270045033,0.780019113248889,1.8463605402533922
-5.291817562925235,-12.736441474097138,-5.602004223124003,-13.782435688659328,-5.069911731056627,-11.9887806643037,1.0896562766447457,0.7785232365102129,1.8681795131549586
-5.398597438372029,-12.69499037054375,-5.742202140117551,-13.755361943643832,-5.1596111407996,-11.957395940076143,1.1148378046603247,0.7755268590491942,1.8903646637095188
-5.502437533296017,-12.651688810355108,-5.888196827600906,-13.724615795217588,-5.242526788540749,-11.928049279708222,1.142011301856592,0.7706792682395645,1.9126905700961565
-5.602960771857568,-12.606645934421794,-6.038871093286877,-13.689631953676376,-5.319111524444026,-11.900160293789105,1.1706784461244588,0.764473738156328,1.9351521842807868
-5.699945085093216,-12.559914776538672,-6.192799488660608,-13.649804669933438,-5.390042624416501,-11.87293525848376,1.2002611423960898,0.7575226828255983,1.9577838252216881
-5.793320854596745,-12.511484512087685,-6.348556565207239,-13.60452819490202,-5.455997364365246,-11.845580449957165,1.230204053224156,0.7504157586529787,1.9806198118771348
-5.8831976914437,-12.461265777370507,-6.504716874411911,-13.553196779495364,-5.517653020197329,-11.817302144374286,1.2599452699947353,0.7437491932106681,2.0036944632054032
-5.969869175596049,-12.40907084579092,-6.659854967759765,-13.495204674626718,-5.575686867819824,-11.787306617900096,1.2888953021876095,0.7381467959771608,2.0270420981647703
-6.053808813526503,-12.354610423208939,-6.812545396735944,-13.429946131209324,-5.630776183139801,-11.75480014669957,1.3164053876972441,0.7342916480162669,2.050697035713511
-6.135568140899957,-12.297540021494518,-6.96150266504319,-13.356883696761129,-5.683545903225396,-11.7191241313255,1.3418696641464538,0.7328200863901808,2.074689750536635
-6.215236608395282,-12.237842977608615,-7.106428403069365,-13.27596163607586,-5.734251802973086,-11.680573046825094,1.3654157602714527,0.7336078421881337,2.0990236024595865
-6.292659693556415,-12.175697114830632,-7.247448854127624,-13.187331424819696,-5.782990862028462,-11.639851333607837,1.3874913577930779,0.7361989300474054,2.1236902878404833
-6.367650132555094,-12.111294434580179,-7.38469191086554,-13.091145343533087,-5.829859443224822,-11.59766502452175,1.4085654120029232,0.7401160457298275,2.1486814577327507
-6.440004518232184,-12.044838308482385,-7.518285465930682,-12.987555672756493,-5.874953909395463,-11.554720152414854,1.4291223352398261,0.744866427949987,2.173988763189813
-6.509509466299817,-11.976532912451631,-7.648357411970624,-12.87671469303036,-5.918370623373683,-11.511722750135169,1.4496672145059186,0.7499366407591772,2.199603855265096
-6.5759612364015245,-11.906585122754125,-7.775035641632935,-12.758774684895148,-5.960205947992781,-11.469378850530711,1.4707096318060469,0.7548087532059776,2.2255183850120246
-6.639204246054558,-11.835143969172236,-7.898365963090293,-12.633962739052867,-6.000551239064776,-11.428228030069263,1.492699953673989,0.7590042149874653,2.2517041686614543
-6.699330879019635,-11.761995031611768,-8.017809430362883,-12.503038879536364,-6.039462183336539,-11.38762406169511,1.5156090407812859,0.7623826821678248,2.2779917229491105
-6.756526121887862,-11.686766399043004,-8.132573340254485,-12.366994399670023,-6.076978988771843,-11.34640613252192,1.539118075511408,0.7650321714217673,2.304150246933175
-6.810965638017445,-11.609099222968359,-8.241863960679089,-12.22682153048796,-6.113141800573843,-11.30341134321184,1.5627884413921342,0.7671602496596451,2.3299486910517793
-6.862822049044931,-11.528662510987033,-8.344887559550674,-12.083512503024298,-6.147990763945694,-11.257476794427028,1.5860603573690213,0.7690956483740279,2.355156005743049
-6.91225645970478,-11.445156368039948,-8.44085040478322,-11.938059548313165,-6.181566024090547,-11.207439586829636,1.6082770164949323,0.7712641249501798,2.379541141445112
-6.959412778967961,-11.358316448699066,-8.528958764290705,-11.79145489738869,-6.213907726211556,-11.152136821081813,1.6287104449453773,0.7741626036507182,2.4028730485960956
-7.004413936232357,-11.267939790283592,-8.608496131150087,-11.64464436893911,-6.245041618753012,-11.0905037884309,1.64662792747008,0.7783071453788,2.42493507284888
-7.047324587189186,-11.174069617716864,-8.679527862951423,-11.498103880848088,-6.2748476904816615,-11.022469908606556,1.6617339053422784,0.7839223985583579,2.4456563039006363
-7.088180847972415,-11.07690603818154,-8.74257367144313,-11.352036284015163,-6.303121226849912,-10.948542305534415,1.6740174443395488,0.7910330813385766,2.4650505256781257
-7.127015262162905,-10.976680978386039,-8.798158878757665,-11.206641057497412,-6.329656467390129,-10.86923523665555,1.683501679580519,0.7996308883354574,2.4831325679159764
-7.163849666704237,-10.873649689881947,-8.846808807027484,-11.062117680351893,-6.354247651634676,-10.785062959411016,1.6902451893932238,0.8096720709555953,2.499917260348819
-7.1987063000248686,-10.768088075174518,-8.889048778385042,-10.91866563163568,-6.376689019115918,-10.69653973124188,1.6943277405804096,0.8210916921308731,2.5154194327112824
-7.231608800149684,-10.66028881750659,-8.925404114962799,-10.77648439040584,-6.396774809366216,-10.60417980958921,1.6958465385206347,0.833807376217361,2.5296539147379957
-7.262584374496707,-10.550558371876102,-8.956400138893208,-10.635773435719438,-6.414299261917935,-10.50849745189407,1.6949115536843866,0.8477239824792014,2.542635536163588
-7.291653043078421,-10.439213947340866,-8.982562172308729,-10.496732246633552,-6.42905661630344,-10.410006915597524,1.6916540733728933,0.8627250533497961,2.554379126722689
-7.318836225853242,-10.32657294567811,-9.004400401188509,-10.359542869649246,-6.440863670004572,-10.309209184924574,1.686215448072353,0.8786805989632658,2.564896047035619
-7.344161263969497,-10.212843518267436,-9.022237283647843,-10.22417114200796,-6.449816998038688,-10.206440621527474,1.6787332979666965,0.8954213336710001,2.5741546316376964
-7.367662012081366,-10.098156180270419,-9.036268329278023,-10.090436692254029,-6.456202371339264,-10.101926263186796,1.669343331420397,0.9127507878139944,2.5820941192343914
-7.389363014144588,-9.982637146688495,-9.046686653620627,-9.95815639166547,-6.4603091287775,-9.995889048289794,1.6581993418158671,0.9304538580136679,2.588653199829535
-7.409283215791422,-9.866408330332577,-9.053685372217222,-9.827147111520292,-6.462426609224607,-9.88855191522372,1.6454677545143725,0.948302808912588,2.5937705634269603
-7.427441939208133,-9.749586030376255,-9.057457600609386,-9.697225723096514,-6.46284415155179,-9.78013780237582,1.631320088422228,0.9660648116082688,2.597384900030497
-7.4438719844506736,-9.632279533309072,-9.058196454338692,-9.568209097672147,-6.461851094630255,-9.670869648133351,1.615918557831673,0.983516341812304,2.599434899643977
-7.458606605313508,-9.514590895562826,-9.056095048946714,-9.439914106525205,-6.45973677733121,-9.560970390883565,1.5994280647065304,1.0004311875647012,2.599859252271232
-7.471673259877678,-9.396615452437246,-9.051346499975027,-9.3121576209337,-6.456790538525861,-9.45066296901371,1.5820216667094253,1.0165749812066667,2.598596647916092
-7.483090544284699,-9.278442831675314,-9.044143922965212,-9.184756512175646,-6.453301717085416,-9.34017032091104,1.563883088648175,1.0317026879342148,2.5955857765823898
-7.49288117148049,-9.160155594391453,-9.03467903128625,-9.057534376608343,-6.449550533349471,-9.229707180577115,1.5451912640927767,1.0455799668974162,2.590771230990193
-7.501072585819627,-9.041799435267343,-9.023118821765916,-8.930433355696625,-6.445656472406124,-9.11934366070232,1.5260844245761471,1.0581172283364442,2.5842016529125913
-7.507687326619016,-8.923390597188032,-9.00960915208196,-8.803496978182286,-6.441601548385796,-9.00902618468073,1.506674353375638,1.0693403200809315,2.5760146734565694
-7.512744150371992,-8.804943932934579,-8.994295198704743,-8.676772040003899,-6.437363345428439,-8.898697190028885,1.4870756261656708,1.0792751652375128,2.566350791403184
-7.516265974004601,-8.686473125879095,-8.977322138104624,-8.55030533710004,-6.432919447674005,-8.788299114263316,1.467398642999233,1.0879518625342566,2.5553505055334895
-7.518286042344437,-8.567989836190144,-8.958835146751964,-8.424143665409284,-6.428247439262446,-8.677774394900554,1.4477433976094547,1.0954109170190895,2.543154314628544
-7.518841052219699,-8.449503985840865,-8.93897940111712,-8.298333820870193,-6.423324904333714,-8.567065469457123,1.4282063332950805,1.101696384174321,2.5299027174694015
-7.517954817572082,-8.331025391610366,-8.917900077670453,-8.172922599421373,-6.418129427027759,-8.456114775449583,1.4088967399388688,1.1068394728982527,2.5157362128371217
-7.515646518147568,-8.212563104041413,-8.895742352882326,-8.04795679700138,-6.412638591484535,-8.344864750394452,1.3899284637061946,1.110866835806564,2.5007952995127587
-7.511945050833434,-8.094123658293267,-8.872651403223092,-7.923483209548795,-6.406829981843993,-8.233257831808267,1.3714054349559293,1.1138150413214398,2.485220476277369
-7.506891275100232,-7.975710404733456,-8.848772405163118,-7.799548633002192,-6.4006811822460845,-8.121236457207559,1.3534193445994411,1.115732897312568,2.469152241912009
-7.500526351833421,-7.857324731268853,-8.824250535172759,-7.676199863300143,-6.394169776830762,-8.00874306410886,1.336061352627613,1.1166697425701222,2.452731095197735
-7.492875195830341,-7.738970441867046,-8.799220097881227,-7.553471702065404,-6.387275452291684,-7.895733608409376,1.319430071158737,1.1166587756504074,2.4360888468091444
-7.483961345536979,-7.62066211998625,-8.773750442298681,-7.431327288890452,-6.37999045737854,-7.782244813814926,1.3035733044968323,1.1157320943902236,2.419305398887056
-7.473817346561005,-7.502416460672569,-8.747886897270439,-7.309703263215737,-6.372311686207512,-7.668343271440871,1.2885106374906001,1.113930820644003,2.402441458134603
-7.462479637147552,-7.3842485993720155,-8.721674752997599,-7.188536221847637,-6.364236040368365,-7.554095620453975,1.274257837181665,1.1112998631911757,2.385557700372841
-7.449978833083331,-7.2661736804102794,-8.695159299681263,-7.067762761592527,-6.35576042145086,-7.439568500021006,1.2608366775142152,1.107878123908606,2.368714801422821
-7.436330837617696,-7.148208550351512,-8.668385827522535,-6.947319479256774,-6.34688173104476,-7.324828549308728,1.2482839446141971,1.1036894924914016,2.351973437105599
-7.421556762749111,-7.030368847886026,-8.641399626722514,-6.827142971646757,-6.3375968707398265,-7.209942407483909,1.2366312749006267,1.0987630083415996,2.335394283242226
-7.405684147916295,-6.912668865817925,-8.6142459874823,-6.707169835568849,-6.327902742125821,-7.094976713713313,1.2259039069387019,1.0931341087150563,2.3190380156537582
-7.3887395301558865,-6.795122935952217,-8.586970200003,-6.587336667829422,-6.317796246792506,-6.979998107163707,1.2161282214448992,1.0868370887163485,2.3029653101612477
-7.370740703598271,-6.677747058749737,-8.55961755448571,-6.46758006523485,-6.307274286329643,-6.865073227001858,1.2073396364834454,1.0798972061023036,2.2872368425857488
-7.351700811511217,-6.560558592767331,-8.532233341131533,-6.347836624591507,-6.296333762326996,-6.750268712394528,1.199578522032015,1.0723347667163003,2.2719132887483156
-7.3316448460220185,-6.443573625687886,-8.504862850141569,-6.228042942705769,-6.284971576374324,-6.635651202508486,1.1928735030844175,1.0641818213855825,2.25705532447
-7.3106016384914305,-6.326808599417901,-8.477551188223863,-6.108135622374721,-6.273184694189308,-6.521287250599931,1.1872495312870837,1.0554739610630732,2.242723492350157
-7.288595807686501,-6.210279092643447,-8.450324619335438,-5.988051881577058,-6.260976666732499,-6.407234587839683,1.1827236912669625,1.0462409632946468,2.2289646545616093
-7.265647435821301,-6.0939971972966225,-8.42317449284566,-5.8677300781893535,-6.24836324705953,-6.293534598556591,1.1792948154224685,1.036505508772142,2.2158003241946105
-7.241783817658983,-5.977974162816349,-8.396088371696774,-5.747108693708156,-6.235361511522311,-6.180226894292539,1.1769523422117671,1.026296923063131,2.203249265274898
-7.217043936832575,-5.8622201027325245,-8.369053818831006,-5.626126209630008,-6.221988536472755,-6.06735108658941,1.1756743401044256,1.0156559017237852,2.1913302418282106
-7.191455419671563,-5.746748648782625,-8.342058397190597,-5.504721107451456,-6.208261398262772,-5.954946786989082,1.1754510940955198,1.0046109237847665,2.180062017880286
-7.165032809800422,-5.631577651829758,-8.315089669717782,-5.382831868669048,-6.194197173244275,-5.843053607033443,1.176287027977782,0.9931763294790819,2.1694633574568636
-7.137784349831757,-5.516728067923845,-8.2881351993548,-5.260396974779329,-6.179812937769174,-5.731711158264371,1.1781939493437548,0.9813590752399257,2.1595530245836807
-7.1097365464261415,-5.40221851254919,-8.261182549043886,-5.137354907278843,-6.165125768189381,-5.6209590522237525,1.181166017877381,0.9691837654090943,2.1503497832864755
-7.080923969118822,-5.288066924150842,-8.234219281727274,-5.013644147664139,-6.150152740856806,-5.510836900453466,1.1851902079517365,0.9566821896392497,2.141872397590986
-7.051372651444292,-5.17429406542286,-8.2072329603472,-4.8892031774317575,-6.134910932123363,-5.401384314495395,1.1902634228738023,0.9438762086491497,2.134139631522952
-7.021094392209275,-5.060924999050784,-8.180211147845904,-4.7639704780782495,-6.119417418340962,-5.292640905891422,1.1963985433148467,0.9307717057932627,2.1271702491081097
-6.990105282054527,-4.947984485826,-8.153141407165622,-4.637884531100159,-6.103689275861513,-5.184646286183431,1.203605510061592,0.917377504310606,2.1209830143721984
-6.958432568016419,-4.835494478250182,-8.126010704026054,-4.510884432360941,-6.087742832118375,-5.0774399680144935,1.2118835409356024,0.9037131923742332,2.1155967333098356
-6.926104765767702,-4.723474734761172,-8.09874880521649,-4.382968118657531,-6.071522686942198,-4.971051992005087,1.2211660526110417,0.889868178870085,2.111034231481127
-6.893132302262374,-4.611943610081,-8.071181689696253,-4.254240294041843,-6.054843289963699,-4.865495211729189,1.2312855974575092,0.8760400305162859,2.107325627973795
-6.859518881726193,-4.500913116144785,-8.043124371347488,-4.124816942416194,-6.037505340579195,-4.7607806649670605,1.2420673028776328,0.8624345095516041,2.1045018124292367
-6.825276885845339,-4.3903835023529805,-8.014391864052332,-3.994814047682895,-6.019309538185001,-4.65691938949896,1.2533247246145243,0.849268949874324,2.1025936744888485
-6.790425206228269,-4.280342754027632,-7.984799181692928,-3.864347593744262,-6.000056582177437,-4.553922423105148,1.264861329505391,0.8367707742886339,2.101632103794025
-6.754975495894411,-4.170770572256405,-7.954161338151408,-3.7335335645026095,-5.979547171952816,-4.451800803565881,1.276484324023479,0.8251636659626838,2.1016479899861626
-6.718919090850773,-4.06164355718931,-7.922293347309917,-3.602487943860251,-5.957582006907458,-4.350565568661419,1.288018223092183,0.8146539996144747,2.1026722227066577
-6.682246762724728,-3.9529288317860227,-7.889010223050591,-3.471326715719501,-5.933961786437679,-4.250227756172022,1.2992836369638878,0.8054520546330178,2.1047356915969058
-6.6449538287098955,-3.844581867937044,-7.85412697925557,-3.3401658639826746,-5.908487209939795,-4.150798403877948,1.3100912751859297,0.7977780111123731,2.107869286298303
-6.607034800732194,-3.736548333591287,-7.817458629806992,-3.209121372552084,-5.880958976810125,-4.0522885495594565,1.3202471647499299,0.7918567317023152,2.112103896452245
-6.568471567391832,-3.628769463626057,-7.778820188586996,-3.0783092253300457,-5.851177786444985,-3.9547092309968064,1.3295652083871818,0.7879052033129459,2.1174704117001277
-6.52923880332666,-3.521180629177774,-7.738026669477723,-2.947845406218873,-5.8189443382406925,-3.858071485970258,1.3378612737024542,0.7861384479808934,2.1239997216833477
-6.489322857674851,-3.4137063998124777,-7.694924165505543,-2.817857922457192,-5.784103810779749,-3.762374506913496,1.3449458143724564,0.7867339253184689,2.1316797396909255
-6.448728709241112,-3.3062725196418548,-7.649494436353086,-2.6885272655419588,-5.746695543153633,-3.667565778962549,1.3506627466782009,0.7896480319936917,2.1403107786718927
-6.407460248861857,-3.1988110378167915,-7.601756250250388,-2.5600482441665298,-5.70681183955667,-3.5735786820043782,1.3548698400189054,0.7947721360039698,2.1496419760228753
-6.365513066136379,-3.0912627526962555,-7.551728376265084,-2.4326156673482924,-5.664545005381911,-3.480346595606708,1.357431994871474,0.8019904731108007,2.1594224679822744
-6.3228759955735,-2.983578781638084,-7.4994295834648,-2.306424344104636,-5.619987346022412,-3.387802899337263,1.358221070273339,0.8111803205151533,2.1694013907884924
-6.279547586976425,-2.8757129196012237,-7.444878640917169,-2.181669083452948,-5.573231166871223,-3.295880972763768,1.3570983563278518,0.8222295243520766,2.1793278806799283
-6.23553028877089,-2.767625616478467,-7.388094317689823,-2.0585446944106174,-5.524368773321397,-3.204514195453948,1.3539222654096843,0.8350288084853006,2.1889510738949847
-6.19083056566922,-2.6592848210532325,-7.329095382850389,-1.9372459859950333,-5.473492470765988,-3.113635946975526,1.3485493702713645,0.8494707364006976,2.198020106672062
-6.145462901821255,-2.5506642463514497,-7.267900605466501,-1.817967767223584,-5.420694564598048,-3.023179606896229,1.340830815101894,0.8654533001476677,2.2062841152495616
-6.099457132482525,-2.4417389913016723,-7.20452875460579,-1.7009048471136574,-5.3660673602106295,-2.9330785547837808,1.3306045045908141,0.8828877312750709,2.213492235865885
-6.052853860326861,-2.332488383588611,-7.138999894125149,-1.5862514453886067,-5.309701283333334,-2.843265613638025,1.3177026271841616,0.9016937147836498,2.2193963419678115
-6.0056795072662,-2.2228924012529006,-7.071420207001228,-1.4741625866031731,-5.251561739380757,-2.753636587974631,1.3020649871340042,0.9218653772749671,2.223930364408971
-5.957941322843918,-2.1129286020710785,-7.002034449022914,-1.36473022703229,-5.191412965702976,-2.6640277164953963,1.2838000294349554,0.9435211500878686,2.227321179522824
-5.909660631010859,-2.0025880420854674,-6.931099911408775,-1.258040617733731,-5.129001001793752,-2.5742698495213943,1.2630272623429388,0.9667949014293342,2.229822163772273
-5.8608840150161985,-1.8918727929271526,-6.858873885377379,-1.1541800097652684,-5.064071887146849,-2.4841938373736965,1.2398536769388238,0.991833016681399,2.231686693620223
-5.811679039723765,-1.7808012651635514,-6.785613662147295,-1.0532346541846744,-4.996371661256027,-2.393630530373374,1.2143811121826886,1.018787033346889,2.2331681455295778
-5.762117950614663,-1.6694233174714146,-6.711576532937093,-0.9552908020497228,-4.925646363615048,-2.3024107788415,1.1867288561130944,1.0477910398501462,2.2345198959632406
-5.712280724642689,-1.5578214454209267,-6.637019788965337,-0.8604347044181856,-4.851642033717675,-2.210365433099144,1.157032050451418,1.078963270932699,2.235995321384117
-5.662269535809693,-1.4461030146460936,-6.56220072145059,-0.7687526123478252,-4.774104711057659,-2.117325343467367,1.1254250769864482,1.1124227212686626,2.237847798255111
-5.612212699554822,-1.3344003353463565,-6.487376621611436,-0.6803307768964362,-4.692780435128782,-2.023121360267264,1.0920373651002937,1.1482933379388314,2.240330703039125
-5.562262032024649,-1.2228759792355732,-6.412804780666438,-0.5952554491217803,-4.607415245424797,-1.9275843338198948,1.056996690020992,1.1867007221780739,2.243697412199066
-5.512579845468109,-1.1117304180408216,-6.338724446034518,-0.513527496370529,-4.517886972098529,-1.8305502554019624,1.020481281354691,1.2276667289898486,2.24814801034454
-5.463328382619433,-1.0011624434065016,-6.265283327077015,-0.434714625611872,-4.424742032916206,-1.7318811968886054,0.9828650433163029,1.2707471836976953,2.253612227013998
-5.41465916409566,-0.8913337677772433,-6.192600175458136,-0.3582475152680706,-4.328738350652188,-1.6314474806476014,0.9445632328469129,1.3153710331572894,2.259934266004202
-5.366705140328578,-0.7823624846325536,-6.1207937314847,-0.2835567900179476,-4.230633931034394,-1.5291194322826227,0.9059700311645476,1.3609882664036417,2.2669582975681895
-5.31956666019162,-0.674322560326978,-6.049982735463528,-0.2100730745403253,-4.131186779790742,-1.4247673773973415,0.8674710520491182,1.4070574399098796,2.274528491958998
-5.273299795950233,-0.5672421267260664,-5.980285927701439,-0.1372269935140267,-4.0311549026491535,-1.318261641595429,0.8294550876458655,1.4530339317838004,2.282489019429666
-5.227925113720639,-0.46109027484151865,-5.911822048505252,-0.0644491716178742,-3.9312963053375527,-1.2094725504805577,0.7923041509157204,1.4983798993175115,2.290684050233232
-5.1834369428986715,-0.3557675172959476,-5.844709838181788,0.0088297664693094,-3.832368993583856,-1.0982704296563996,0.7563864177331492,1.5425713368895853,2.2989577546227347
-5.139795822414287,-0.2511093345473699,-5.779068037037866,0.0831791960687016,-3.7351309731159854,-0.9845256047266264,0.7220711857841529,1.5850831170670585,2.3071543028512114
-5.0969282522132815,-0.1468875249182935,-5.715015385380305,0.1591684925014797,-3.6403402496618615,-0.868108401294911,0.6897366473458751,1.625381217825826,2.3151178651717013
-5.054740155792609,-0.04285769533886333,-5.652692103180051,0.2372638938293361,-3.5486520169491613,-0.7489223562363169,0.6597444673157906,1.6629992828981506,2.322743750213941
-5.013215304686735,0.06107975016432604,-5.592335171675591,0.3174670269403049,-3.46025832275484,-0.627020616061237,0.6322790360709796,1.6978785979260875,2.330157633997067
-4.972367152660408,0.16496597643752936,-5.534208806646783,0.3996487487092685,-3.37522085724609,-0.502498436585842,0.607476563454153,1.730073468565286,2.337550032019439
-4.9322151570348085,0.2688318758079338,-5.478577225376793,0.4836799087927742,-3.293601303394532,-0.3754510759506817,0.5854745565380355,1.7596369068204345,2.34511146335847
-4.8927802430873495,0.3727005623441306,-5.425704645148789,0.5694313568473697,-3.2154613441717883,-0.2459737922963058,0.5664142157645876,1.7866182313269867,2.353032447091574
-4.8540853443249725,0.476591809470435,-5.375855283245941,0.6567739425296022,-3.1408626625494804,-0.1141618437632639,0.5504378511401438,1.8110656511560232,2.3615035022961672
-4.816154421369361,0.5805254553241391,-5.329293356951415,0.7455785154960192,-3.06986694149923,0.0198895115078939,0.5376885211348152,1.8330266269148452,2.37071514804966
-4.779007100244428,0.6845231412692405,-5.28628308354838,0.8357159254031682,-3.0025358639926574,0.1560850153766183,0.5283147702514644,1.8525431331780058,2.38085790342947
-4.742648452496281,0.7886088988391976,-5.247088680320002,0.9270570219075966,-2.938931113001385,0.2943294097023594,0.52248075322856,1.8696415342844506,2.3921222875130104
-4.707081039882382,0.8928160930927311,-5.2119743645494525,1.019472654665852,-2.879114371497033,0.4345274363445675,0.520353607665445,1.88434521171225,2.404698819377695
-4.67230610081389,0.997192253596779,-5.181193013669004,1.1128371442667118,-2.8231460451215136,0.5765763556958305,0.5220924125487227,1.8966752789024648,2.4187676914511878
-4.63832267127687,1.101842404091397,-5.154804244786651,1.207083964941693,-2.7710647705220017,0.7202459246457623,0.5276828284739525,1.9066502749251746,2.434333103399127
-4.605117713180394,1.2069075585206237,-5.132705836417246,1.302196126916599,-2.7228909547194213,0.8651991270687822,0.5369840893191251,1.9142677870457465,2.4512518763648714
-4.572674952823853,1.3125200562672992,-5.114790573660491,1.3981581688152498,-2.678644442272492,1.0110956524335568,0.5498684957529034,1.9195077884789633,2.469376284231867
-4.54097821131025,1.418799166182461,-5.100951241616086,1.4949546292614648,-2.638345077739929,1.1575951902087536,0.5662220706732013,1.92233653021036,2.4885586008835614
-4.510016968106565,1.5258488819233755,-5.091080625383731,1.5925700468790636,-2.602012705680451,1.3043574298630396,0.5859375769935682,1.9227135232098318,2.5086511002033998
-4.479783435183198,1.6337552534448299,-5.085071510063129,1.6909889602918655,-2.5696671706527776,1.451042060865082,0.6089156082797015,1.9205904477951306,2.529506056074832
-4.450263557732818,1.7425845766041874,-5.082816680753979,1.79019590812369,-2.5413283172156254,1.5973087726835478,0.6350714321770241,1.9159043102042796,2.5509757423813038
-4.421438746763965,1.8523839728301887,-5.084208922555981,1.8901754289983688,-2.5170159899277094,1.7428172547871212,0.6643309579577965,1.9085814750484682,2.5729124330062647
-4.393297917825161,1.963182688979441,-5.089141020568838,1.990912061539697,-2.496750033347755,1.8872271966444352,0.6966165607777075,1.8985518410554494,2.595168401833157
-4.365836075026376,2.0749922777580845,-5.097505706881575,2.092390349254831,-2.480550185107316,2.030198420062013,0.7318465947381811,1.8857493613958016,2.6175959561339828
-4.339052250242527,2.1878129164900377,-5.109157956421146,2.1945983138271807,-2.468360023345976,2.1714850052429178,0.7698917194826411,1.8701794648893495,2.6400711843719904
-4.312930016336893,2.301641773638068,-5.123848680544239,2.2975335632390337,-2.4599132208976746,2.3111008205929107,0.8105153879679057,1.852020331048763,2.6625357190166685
-4.2874530593097235,2.4164595303765504,-5.141311015943211,2.4011953428683963,-2.4549075975467205,2.4491041078569435,0.8534581842291675,1.831484203606628,2.6849423878357954
-4.262608936975168,2.5322301847198374,-5.161278099310419,2.505582898093277,-2.4530409730774214,2.585553108779966,0.8984541298198966,1.8087898887772509,2.7072440185971476
-4.2384019943598235,2.648903126608833,-5.183483067338217,2.610695474291685,-2.454011167274086,2.72050606510693,0.9452173409401542,1.784176098128349,2.7293934390685033
-4.214841315698176,2.7664155017158434,-5.207659056718961,2.7165323168416267,-2.457515999921023,2.8540212185827856,0.9934539042433037,1.757889572774335,2.751343477017639
-4.19193263872722,2.884694927010463,-5.233539204145007,2.8230926711211115,-2.46325329080254,2.9861568109524845,1.042870003308119,1.7301769569042127,2.7730469602123318
-4.169678769313302,3.0036617798666345,-5.26085664630871,2.9303757825081456,-2.470920859702946,3.116971083960977,1.0931716911501583,1.701285025270201,2.7944567164203593
-4.14808258741641,3.12323093363066,-5.289344519902426,3.038380896380738,-2.4802165264065485,3.2465222793532145,1.1440621558484452,1.6714634175610537,2.8155255734094986
-4.127147287884372,3.243313287817877,-5.318735961618511,3.147107258116897,-2.490838110697657,3.374868638874148,1.1952418020279112,1.640964556919617,2.8362063589475284
-4.106875315087067,3.3638171533984234,-5.348764108149322,3.2565541130946296,-2.5024834323605782,3.502068404268727,1.2464096631961463,1.6100422376060772,2.8564519008022238
-4.087266915938652,3.4846494855000256,-5.379162096187211,3.3667207066919445,-2.514850311179621,3.628179817281904,1.297265199670257,1.5789498270711062,2.876215026741363
-4.068329085569606,3.6057222251582517,-5.409691009488497,3.4776005737310225,-2.527677438999641,3.753263370829101,1.3475335499698609,1.5479174333483363,2.895450983318197
-4.050074253357526,3.726974826460424,-5.44022893275917,3.589163341676337,-2.5408746193753187,3.8773889823965417,1.3970753442135504,1.5170497991668312,2.9141251433803816
-4.032513124759543,3.8483590727028063,-5.4706845643131885,3.7013723825689793,-2.5543964276928346,4.000629035434331,1.4457896634264602,1.4864158659208273,2.9322055293472875
-4.015652622195577,3.9698326813674805,-5.500966602567061,3.814191068429087,-2.568197439488344,4.123055913400833,1.493579257852063,1.4560809057951014,2.9496601636471644
-3.9994986247485644,4.091358744641899,-5.530983745937299,3.927582771276796,-2.5822322302980005,4.244741999754415,1.5403479764540293,1.426109092254231,2.9664570687082605
-3.9840658256902524,4.212904361019342,-5.560644692840405,4.0415108631322445,-2.5964553756579623,4.365759677953439,1.5859909812790978,1.396573285679725,2.982564266958823
-3.9693709198910683,4.334441030227427,-5.589858141692893,4.155938716015568,-2.6108214511043832,4.486181331456271,1.6304016835509603,1.3675480972761405,2.997949780827101
-3.9554244247474664,4.455945301850902,-5.618532790911271,4.270829701946902,-2.6252850321734185,4.606079343721275,1.6734800330827155,1.3391015996586253,3.012581632741341
-3.9422288553983162,4.577398770045977,-5.646577338912045,4.386147192946387,-2.639800694401224,4.725526098206817,1.7151343948233346,1.3112934503064577,3.0264278451297923
-3.9297832163863795,4.6987873481031555,-5.673900484111726,4.501854561034157,-2.6543230133239555,4.844593978371264,1.7552770485940585,1.2841793918266449,3.0394564404207034
-3.918093171550922,4.820099872302811,-5.700410924926823,4.617915178230349,-2.668806564477768,4.963355367672977,1.7938139562965756,1.2578214847457456,3.051635441042321
-3.9071700958331483,4.941327952659598,-5.726017359773843,4.734292416555101,-2.683205923398817,5.081882649570323,1.8306457057572556,1.2322871636656394,3.062932869422895
-3.89703084536008,5.062465766547927,-5.750628487069297,4.850949648028548,-2.6974756656232595,5.200248207521667,1.865667726436125,1.2076490215545461,3.0733167479906713
