s,left_x,left_y,right_x,right_y
2.53999996,-15.73999823,-1.80390820,-13.15000145,-1.81588315
2.54999995,-15.73999917,-1.79402204,-13.15000146,-1.80577838
2.55999994,-15.73999775,-1.78413473,-13.15000140,-1.79567492
2.56999993,-15.73999815,-1.77424537,-13.15000088,-1.78557312
2.57999992,-15.73999707,-1.76435344,-13.15000131,-1.77547370
2.58999991,-15.73999835,-1.75446023,-13.14999938,-1.76537547
2.59999990,-15.73999822,-1.74456445,-13.15000077,-1.75527960
2.60999990,-15.73999801,-1.73466674,-13.14999979,-1.74518552
2.61999989,-15.73999727,-1.72476582,-13.15000071,-1.73509439
2.63000011,-15.73999897,-1.71486337,-13.14999920,-1.72500422
2.64000010,-15.73999761,-1.70495937,-13.14999967,-1.71491619
2.65000010,-15.73999878,-1.69505267,-13.15000006,-1.70483040
2.66000009,-15.73999742,-1.68514404,-13.15000053,-1.69474639
2.67000008,-15.73999702,-1.67523285,-13.14999951,-1.68466475
2.68000007,-15.73999757,-1.66531984,-13.14999944,-1.67458501
2.69000006,-15.73999907,-1.65540478,-13.15000033,-1.66450693
2.70000005,-15.73999901,-1.64548780,-13.14999980,-1.65443063
2.71000004,-15.73999903,-1.63556837,-13.14999920,-1.64435682
2.72000003,-15.73999896,-1.62564688,-13.15000111,-1.63428465
2.73000002,-15.73999741,-1.61572231,-13.14999910,-1.62421557
2.74000001,-15.73999926,-1.60579632,-13.15000048,-1.61414756
2.75000000,-15.73999866,-1.59586853,-13.14999942,-1.60408144
2.75999999,-15.73999901,-1.58593805,-13.14999931,-1.59401757
2.76999998,-15.73999780,-1.57600640,-13.15000023,-1.58395500
2.77999997,-15.73999911,-1.56607218,-13.15000108,-1.57389480
2.78999996,-15.73999885,-1.55613526,-13.15000051,-1.56383686
2.79999995,-15.73999764,-1.54619654,-13.15000143,-1.55378079
2.80999994,-15.73999833,-1.53625500,-13.14999938,-1.54372687
2.81999993,-15.73999903,-1.52631229,-13.14999976,-1.53367425
2.82999992,-15.73999824,-1.51636702,-13.15000110,-1.52362399
2.83999991,-15.73999744,-1.50641981,-13.15000000,-1.51357551
2.84999990,-15.73999909,-1.49646991,-13.15000134,-1.50352927
2.85999990,-15.73999830,-1.48651767,-13.15000024,-1.49348564
2.86999989,-15.73999838,-1.47656467,-13.15000016,-1.48344249
2.88000011,-15.73999854,-1.46660757,-13.15000002,-1.47340264
2.89000010,-15.73999713,-1.45664996,-13.15000090,-1.46336350
2.90000010,-15.73999817,-1.44668911,-13.14999933,-1.45332733
2.91000009,-15.73999676,-1.43672646,-13.15000021,-1.44329304
2.92000008,-15.73999875,-1.42676188,-13.14999961,-1.43326054
2.93000007,-15.73999830,-1.41679484,-13.15000144,-1.42323051
2.94000006,-15.73999784,-1.40682640,-13.15000083,-1.41320155
