s,left_width,right_width
3.90000010,1.35110840,1.23896729
3.91000009,1.35116211,1.23891846
3.92000008,1.35121582,1.23886719
3.93000007,1.35127197,1.23881348
3.94000006,1.35132813,1.23875977
3.95000005,1.35138672,1.23870361
3.96000004,1.35144531,1.23864746
3.97000003,1.35150635,1.23859131
3.98000002,1.35156982,1.23853027
3.99000001,1.35163330,1.23846924
4.00000000,1.35169922,1.23840820
4.01000023,1.35176758,1.23834229
4.01999998,1.35183594,1.23827881
4.03000021,1.35190674,1.23821045
4.03999996,1.35197754,1.23814453
4.05000019,1.35205322,1.23807373
4.05999994,1.35212646,1.23800293
4.07000017,1.35220459,1.23792969
4.07999992,1.35228271,1.23785645
4.09000015,1.35236328,1.23778076
4.09999990,1.35244629,1.23770264
4.11000013,1.35252930,1.23762451
4.11999989,1.35261475,1.23754395
4.13000011,1.35270020,1.23746094
4.13999987,1.35279053,1.23737549
4.15000010,1.35288086,1.23729004
4.15999985,1.35297363,1.23720459
4.17000008,1.35306885,1.23711426
4.17999983,1.35316406,1.23702393
4.19000006,1.35326172,1.23693115
4.19999981,1.35336182,1.23683838
4.21000004,1.35346436,1.23674316
4.21999979,1.35356689,1.23664307
4.23000002,1.35367432,1.23654297
4.23999977,1.35378174,1.23644287
4.25000000,1.35388916,1.23634033
4.26000023,1.35400146,1.23623535
4.26999998,1.35411621,1.23612793
4.28000021,1.35423096,1.23602051
4.28999996,1.35434814,1.23591064
4.30000019,1.35446777,1.23579834
4.30999994,1.35458984,1.23568359
4.32000017,1.35471436,1.23556641
4.32999992,1.35483887,1.23544922
4.34000015,1.35496826,1.23532715
4.34999990,1.35509766,1.23520508
4.36000013,1.35522949,1.23508301
4.36999989,1.35536377,1.23495605
4.38000011,1.35550049,1.23482910
4.38999987,1.35563965,1.23469971
4.40000010,1.35578125,1.23456543
4.40999985,1.35592529,1.23443115
4.42000008,1.35606934,1.23429688
4.42999983,1.35621826,1.23415771
4.44000006,1.35636719,1.23401611
4.44999981,1.35651855,1.23387451
4.46000004,1.35667480,1.23373047
4.46999979,1.35683105,1.23358154
4.48000002,1.35699219,1.23343262
4.48999977,1.35715332,1.23328369
4.50000000,1.35731689,1.23312988
4.51000023,1.35748291,1.23297119
4.51999998,1.35765381,1.23281494
4.53000021,1.35782471,1.23265381
4.53999996,1.35799805,1.23249268
4.55000019,1.35817383,1.23232666
4.55999994,1.35835205,1.23216064
4.57000017,1.35853516,1.23199219
4.57999992,1.35871826,1.23181885
4.59000015,1.35890381,1.23164551
4.59999990,1.35909424,1.23146973
4.61000013,1.35928467,1.23129150
4.61999989,1.35947998,1.23110840
4.63000011,1.35967529,1.23092529
4.63999987,1.35987549,1.23073975
4.65000010,1.36007813,1.23055176
4.65999985,1.36028076,1.23035889
4.67000008,1.36048828,1.23016602
4.67999983,1.36069824,1.22997070
4.69000006,1.36091064,1.22977295
4.69999981,1.36112793,1.22957031
4.71000004,1.36134521,1.22936768
4.71999979,1.36156738,1.22916260
4.73000002,1.36178955,1.22895264
4.73999977,1.36201660,1.22874268
4.75000000,1.36224609,1.22852783
4.76000023,1.36247803,1.22831299
4.76999998,1.36271240,1.22809326
4.78000021,1.36295166,1.22787109
4.78999996,1.36319092,1.22764648
4.80000019,1.36343506,1.22741943
4.80999994,1.36368164,1.22718994
4.82000017,1.36393066,1.22695801
4.82999992,1.36418457,1.22672363
4.84000015,1.36443848,1.22648682
4.84999990,1.36469727,1.22624512
4.86000013,1.36495850,1.22600098
4.86999989,1.36522217,1.22575439
4.88000011,1.36549072,1.22550537
4.88999987,1.36575928,1.22525391
4.90000010,1.36603271,1.22500000
4.90999985,1.36630859,1.22474365
4.92000008,1.36658936,1.22448242
4.92999983,1.36687256,1.22421875
4.94000006,1.36715820,1.22395264
4.94999981,1.36744629,1.22368408
4.96000004,1.36773926,1.22341064
4.96999979,1.36803467,1.22313721
4.98000002,1.36833252,1.22285889
4.98999977,1.36863281,1.22257813
5.00000000,1.36893799,1.22229492
5.01000023,1.36924561,1.22200684
5.01999998,1.36955811,1.22171631
5.03000021,1.36987305,1.22142334
5.03999996,1.37019043,1.22112793
5.05000019,1.37051270,1.22082764
5.05999994,1.37083496,1.22052734
5.07000017,1.37116455,1.22021973
5.07999992,1.37149414,1.21991211
5.09000015,1.37182861,1.21959961
5.09999990,1.37216797,1.21928711
5.11000013,1.37250732,1.21896729
5.11999989,1.37285400,1.21864746
5.13000011,1.37320068,1.21832275
5.13999987,1.37355225,1.21799561
5.15000010,1.37390869,1.21766357
5.15999985,1.37426514,1.21732910
5.17000008,1.37462646,1.21699219
5.17999983,1.37499268,1.21665283
5.19000006,1.37536133,1.21630859
5.19999981,1.37573486,1.21595947
5.21000004,1.37611084,1.21560791
5.21999979,1.37648926,1.21525391
5.23000002,1.37687256,1.21489746
5.23999977,1.37726074,1.21453613
5.25000000,1.37764893,1.21417480
5.26000023,1.37804199,1.21380615
5.26999998,1.37843994,1.21343506
5.28000021,1.37883789,1.21306396
5.28999996,1.37924316,1.21268555
5.30000019,1.37964844,1.21230713
5.30999994,1.38005859,1.21192383
5.32000017,1.38047119,1.21153809
5.32999992,1.38088867,1.21114746
5.34000015,1.38130859,1.21075439
5.34999990,1.38173096,1.21036133
5.36000013,1.38215820,1.20996094
5.36999989,1.38259033,1.20955811
5.38000011,1.38302246,1.20915283
5.38999987,1.38345947,1.20874756
5.40000010,1.38389893,1.20833496
5.40999985,1.38434082,1.20791992
5.42000008,1.38478760,1.20750488
5.42999983,1.38523682,1.20708252
5.44000006,1.38569092,1.20666016
5.44999981,1.38614746,1.20623291
5.46000004,1.38660400,1.20580566
5.46999979,1.38706787,1.20537354
5.48000002,1.38753174,1.20493652
5.48999977,1.38800049,1.20449951
5.50000000,1.38847168,1.20405762
5.51000023,1.38894531,1.20361328
5.51999998,1.38942383,1.20316895
5.53000021,1.38990234,1.20271729
5.53999996,1.39038818,1.20226563
5.55000019,1.39087402,1.20180908
5.55999994,1.39136475,1.20135010
5.57000017,1.39185547,1.20088867
5.57999992,1.39235107,1.20042480
5.59000015,1.39284912,1.19995850
5.59999990,1.39335205,1.19948975
5.61000013,1.39385498,1.19901611
5.61999989,1.39436279,1.19854004
5.63000011,1.39487305,1.19806152
5.63999987,1.39538574,1.19758057
5.65000010,1.39590332,1.19709717
5.65999985,1.39642090,1.19661133
5.67000008,1.39694336,1.19612305
5.67999983,1.39746826,1.19562988
5.69000006,1.39799561,1.19513428
5.69999981,1.39852295,1.19463867
5.71000004,1.39905762,1.19413818
5.71999979,1.39959229,1.19363525
5.73000002,1.40013184,1.19312988
5.73999977,1.40067383,1.19262207
5.75000000,1.40121582,1.19210938
5.76000023,1.40176270,1.19159668
5.76999998,1.40231201,1.19108154
5.78000021,1.40286377,1.19056152
5.78999996,1.40342041,1.19004150
5.80000019,1.40397705,1.18951660
5.80999994,1.40453613,1.18898926
5.82000017,1.40509766,1.18846191
5.82999992,1.40566406,1.18792969
5.84000015,1.40623047,1.18739746
5.84999990,1.40680176,1.18686035
5.86000013,1.40737549,1.18632080
5.86999989,1.40794922,1.18577881
5.88000011,1.40852783,1.18523438
5.88999987,1.40910889,1.18468750
5.90000010,1.40968994,1.18414063
5.90999985,1.41027588,1.18358887
5.92000008,1.41086426,1.18303467
5.92999983,1.41145508,1.18247803
5.94000006,1.41204834,1.18191895
5.94999981,1.41264160,1.18135742
5.96000004,1.41323975,1.18079346
5.96999979,1.41384033,1.18022705
5.98000002,1.41444336,1.17965820
5.98999977,1.41504639,1.17908936
6.00000000,1.41565430,1.17851563
6.01000023,1.41626465,1.17793945
6.01999998,1.41687500,1.17736328
6.03000021,1.41749023,1.17678223
6.03999996,1.41810547,1.17619873
6.05000019,1.41872559,1.17561523
6.05999994,1.41934570,1.17502930
6.07000017,1.41996826,1.17443848
6.07999992,1.42059326,1.17384521
