x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
2.13499993,-3.12332702,0.89511958,0.89511958,1.79023915,2.85999870,-3.64831829,1.41000116,-2.59833574
2.12710804,-3.12997604,0.88581421,0.88581421,1.77162841,2.84421492,-3.64999962,1.41000116,-2.60995245
2.11812145,-3.13582372,0.87510619,0.87510619,1.75021239,2.82624149,-3.64999962,1.41000140,-2.62164783
2.10999954,-3.14229202,0.86541989,0.86541989,1.73083978,2.80999875,-3.65116596,1.41000032,-2.63341808
2.11000025,-3.15466571,0.86573113,0.86573113,1.73146226,2.80999970,-3.66406846,1.41000080,-2.64526296
2.10507267,-3.16345536,0.87209959,0.87209959,1.74419918,2.80999970,-3.67690992,1.40014565,-2.65000081
2.09685480,-3.16984510,0.88250356,0.88250356,1.76500711,2.80999851,-3.68968987,1.38371110,-2.65000033
2.08860267,-3.17620492,0.89291744,0.89291744,1.78583487,2.80999804,-3.70240855,1.36720729,-2.65000129
2.08500058,-3.18595386,0.89754145,0.89754145,1.79508289,2.80999923,-3.71506405,1.36000192,-2.65684366
2.08500057,-3.19833171,0.89766732,0.89766732,1.79533465,2.80999923,-3.72765541,1.36000192,-2.66900802
2.08499986,-3.21070957,0.89775641,0.89775641,1.79551282,2.80999923,-3.74018335,1.36000049,-2.68123579
2.08318794,-3.22176302,0.89556388,0.89556388,1.79112776,2.80637574,-3.74999976,1.36000013,-2.69352627
2.07068002,-3.22500026,0.89005006,0.89005006,1.78010011,2.78940415,-3.75000000,1.35195589,-2.70000052
2.05374349,-3.22500002,0.89009045,0.89009045,1.78018090,2.77251816,-3.74999905,1.33496881,-2.70000100
2.03894859,-3.22656404,0.89285156,0.89285156,1.78570313,2.75999975,-3.75312757,1.31789744,-2.70000052
2.03500038,-3.23604929,0.89764648,0.89764648,1.79529296,2.75999951,-3.76533699,1.31000125,-2.70676160
2.03499990,-3.24841284,0.89751708,0.89751708,1.79503415,2.75999832,-3.77748203,1.31000149,-2.71934366
2.03500008,-3.26077187,0.89735605,0.89735605,1.79471210,2.75999999,-3.78956580,1.31000018,-2.73197794
2.03500092,-3.27312422,0.89715823,0.89715823,1.79431646,2.75999999,-3.80158353,1.31000185,-2.74466491
2.03500039,-3.28546786,0.89692883,0.89692883,1.79385765,2.75999999,-3.81353688,1.31000078,-2.75739884
2.03500062,-3.29780281,0.89666506,0.89666506,1.79333011,2.75999951,-3.82542467,1.31000173,-2.77018094
2.03499955,-3.31012666,0.89636954,0.89636954,1.79273909,2.75999808,-3.83724666,1.31000102,-2.78300667
2.03500021,-3.32244050,0.89604360,0.89604360,1.79208721,2.75999951,-3.84900498,1.31000090,-2.79587603
2.02157372,-3.32500052,0.89405762,0.89405762,1.78811524,2.74525523,-3.84999967,1.29789221,-2.80000138
2.00459832,-3.32500028,0.89479489,0.89479489,1.78958979,2.72919083,-3.84999895,1.28000581,-2.80000162
1.98759651,-3.32500041,0.89559449,0.89559449,1.79118898,2.71317577,-3.84999967,1.26201725,-2.80000114
1.98500067,-3.33543134,0.89442991,0.89442991,1.78885982,2.70999932,-3.85924602,1.26000202,-2.81161666
1.98499989,-3.34772646,0.89395269,0.89395269,1.78790539,2.70999837,-3.87072611,1.26000142,-2.82472682
1.98499995,-3.36000812,0.89344847,0.89344847,1.78689695,2.70999932,-3.88214421,1.26000059,-2.83787203
1.98427027,-3.37174941,0.89381465,0.89381465,1.78762931,2.70999980,-3.89349771,1.25854075,-2.85000110
1.97172857,-3.37500024,0.90047978,0.90047978,1.80095956,2.70332885,-3.90000010,1.24012828,-2.85000038
1.95462340,-3.37500036,0.90163207,0.90163207,1.80326414,2.68764210,-3.89999938,1.22160470,-2.85000134
1.94099146,-3.37751531,0.89851800,0.89851800,1.79703600,2.67198086,-3.89999890,1.21000206,-2.85503173
1.93500006,-3.38550377,0.89051635,0.89051635,1.78103270,2.65999913,-3.90260696,1.21000099,-2.86840057
1.93500047,-3.39775813,0.88985225,0.88985225,1.77970450,2.65999889,-3.91371775,1.21000206,-2.88179851
1.93500078,-3.40999448,0.88916509,0.88916509,1.77833018,2.65999961,-3.92476749,1.21000195,-2.89522147
1.92888231,-3.41787803,0.89595216,0.89595216,1.79190433,2.66000009,-3.93575549,1.19776452,-2.90000057
1.91933530,-3.42334104,0.90690061,0.90690061,1.81380121,2.65999985,-3.94668102,1.17867076,-2.90000105
1.90999966,-3.42896712,0.91754629,0.91754629,1.83509258,2.65999889,-3.95754290,1.16000044,-2.90039134
1.91000080,-3.44117069,0.91673947,0.91673947,1.83347893,2.65999985,-3.96834493,1.16000175,-2.91399646
1.91000003,-3.45335233,0.91590954,0.91590954,1.83181908,2.65999818,-3.97908330,1.16000187,-2.92762136
1.91000014,-3.46551275,0.91505981,0.91505981,1.83011963,2.65999889,-3.98976111,1.16000140,-2.94126439
