s,left_width,right_width
4.91220808,1.39677000,1.39677000
4.92245865,1.40172850,1.40172850
4.93277836,1.40688117,1.40688117
4.94317245,1.41222887,1.41222887
4.95364475,1.41777583,1.41777583
4.96420050,1.42352417,1.42352417
4.97484159,1.42947389,1.42947389
4.98557281,1.43562979,1.43562979
5.01057339,1.41478769,1.41478769
5.02118587,1.42123892,1.42123892
5.03189659,1.42790169,1.42790169
5.04270983,1.43477545,1.43477545
5.05363035,1.44186279,1.44186279
5.06466007,1.44916741,1.44916741
5.07580376,1.45669308,1.45669308
5.08706427,1.46443835,1.46443835
5.09844685,1.47240982,1.47240982
5.10995245,1.48060781,1.48060781
5.12158775,1.48903330,1.48903330
5.13335466,1.49769279,1.49769279
5.14525938,1.50658568,1.50658568
5.15730524,1.51571534,1.51571534
5.16949797,1.52508420,1.52508420
5.18184042,1.53469350,1.53469350
5.19434023,1.54454713,1.54454713
5.20700026,1.55464732,1.55464732
5.21982622,1.56499631,1.56499631
5.23282290,1.57559575,1.57559575
5.24599648,1.58644659,1.58644659
5.25935030,1.59755353,1.59755353
5.27289104,1.60891978,1.60891978
5.28662634,1.62054440,1.62054440
5.30071592,1.61532218,1.61532218
5.31318808,1.61295654,1.61295654
5.32715225,1.62513427,1.62513427
5.34133101,1.63757570,1.63757570
5.35572958,1.65028322,1.65028322
5.37035561,1.66325570,1.66325570
5.38521338,1.67649892,1.67649892
5.40031099,1.69001226,1.69001226
5.41565371,1.70379760,1.70379760
5.43124962,1.71785660,1.71785660
5.44710445,1.73219114,1.73219114
5.45997334,1.73057127,1.73057127
5.47990084,1.71803096,1.71803096
5.53274107,1.67003426,1.67003426
5.55133057,1.65867314,1.65867314
5.56951046,1.64769658,1.64769658
5.58729696,1.63708992,1.63708992
5.60470629,1.62682996,1.62682996
5.62174940,1.61690315,1.61690315
5.63844156,1.60728887,1.60728887
5.65479422,1.59797366,1.59797366
5.67082024,1.58894046,1.58894046
5.68652821,1.58017579,1.58017579
5.70193243,1.57166131,1.57166131
5.71703911,1.56338519,1.56338519
5.73185968,1.55533328,1.55533328
5.74640179,1.54749140,1.54749140
5.76067591,1.53984619,1.53984619
5.77468872,1.53238533,1.53238533
5.78844738,1.52509651,1.52509651
5.83064127,1.48630487,1.48630487
5.84362078,1.47950086,1.47950086
5.85637617,1.47282818,1.47282818
5.86891365,1.46627092,1.46627092
5.88124084,1.45982169,1.45982169
5.89336205,1.45346659,1.45346659
5.90528631,1.44719482,1.44719482
5.91701603,1.44099740,1.44099740
5.92856121,1.43486203,1.43486203
5.93992424,1.42877800,1.42877800
5.95111370,1.42273695,1.42273695
5.98838139,1.38676514,1.38676514
5.99900961,1.38090098,1.38090098
6.00948715,1.37504407,1.37504407
6.01982069,1.36918337,1.36918337
6.03001642,1.36330941,1.36330941
6.04008198,1.35741081,1.35741081
6.05002451,1.35147945,1.35147945
6.05985117,1.34550782,1.34550782
6.06956911,1.33948365,1.33948365
6.07918692,1.33339857,1.33339857
6.08871174,1.32724376,1.32724376
6.09815502,1.32101067,1.32101067
6.10752296,1.31468863,1.31468863
6.11682796,1.30826904,1.30826904
6.12607813,1.30174195,1.30174195
6.13528490,1.29510126,1.29510126
6.14445782,1.28833737,1.28833737
6.15360928,1.28144160,1.28144160
6.16274977,1.27440433,1.27440433
6.17189074,1.26722293,1.26722293
6.18104458,1.25988151,1.25988151
6.19022417,1.25237804,1.25237804
6.19944096,1.24470109,1.24470109
6.20870781,1.23684933,1.23684933
6.21803713,1.22881097,1.22881097
6.22743940,1.22058346,1.22058346
6.25510263,1.18436151,1.18436151
6.26460505,1.17578251,1.17578251
6.27422142,1.16699480,1.16699480
6.28396320,1.15799195,1.15799195
6.29384041,1.14877204,1.14877204
6.30386257,1.13932856,1.13932856
6.31404161,1.12965697,1.12965697
6.32438231,1.11975563,1.11975563
6.33489323,1.10962759,1.10962759
6.34557962,1.09926752,1.09926752
6.35644579,1.08868036,1.08868036
6.36749601,1.07786385,1.07786385
6.37873363,1.06682237,1.06682237
6.39015913,1.05555889,1.05555889
6.40177345,1.04407474,1.04407474
6.41357565,1.03237662,1.03237662
6.42556286,1.02047247,1.02047247
6.43703127,1.00960456,1.00960456
6.44766474,1.00913198,1.00913198
6.45829725,1.00872305,1.00872305
6.46892738,1.00837638,1.00837638
6.47955942,1.00809080,1.00809080
6.49019241,1.00786758,1.00786758
6.50307322,0.99507924,0.99507924
6.51626635,0.98188948,0.98188948
6.52959204,0.96856321,0.96856321
6.54303980,0.95511588,0.95511588
6.55306101,0.95315060,0.95315060
6.56371069,0.95326050,0.95326050
6.57436275,0.95342527,0.95342527
6.58501768,0.95364136,0.95364136
6.59480476,0.94923703,0.94923703
6.60885906,0.93520018,0.93520018
6.62297153,0.92111083,0.92111083
6.63712788,0.90698366,0.90698366
6.64712524,0.90087402,0.90087402
6.65774775,0.90135624,0.90135624
6.66837454,0.90188603,0.90188603
6.67900562,0.90245963,0.90245963
6.68878937,0.89762220,0.89762220
6.70321465,0.88327278,0.88327278
6.71323204,0.87704463,0.87704463
6.72384071,0.87777578,0.87777578
6.73445606,0.87855115,0.87855115
6.74508095,0.87937007,0.87937007
6.75544834,0.87204720,0.87204720
6.76991844,0.85770649,0.85770649
6.77953863,0.85452275,0.85452275
6.79013872,0.85548698,0.85548698
6.80075121,0.85649414,0.85649414
6.81137753,0.85754512,0.85754512
6.82201910,0.85863877,0.85863877
6.83267784,0.85977779,0.85977779
6.84335327,0.86096063,0.86096063
6.85335636,0.86026602,0.86026602
6.86774063,0.84611312,0.84611312
6.87892199,0.83688605,0.83688605
6.88958406,0.83820804,0.83820804
6.90026999,0.83957634,0.83957634
6.91097784,0.84099130,0.84099130
6.92171288,0.84245239,0.84245239
6.93247366,0.84396231,0.84396231
6.94326353,0.84552123,0.84552123
6.95408392,0.84713000,0.84713000
6.96493626,0.84878778,0.84878778
6.97582197,0.85049550,0.85049550
6.98674345,0.85225721,0.85225721
6.99770260,0.85406967,0.85406967
7.00870037,0.85593749,0.85593749
7.01973867,0.85785883,0.85785883
7.02940512,0.85437384,0.85437384
7.04328966,0.84095226,0.84095226
7.05317974,0.83516243,0.83516243
7.06425858,0.83724139,0.83724139
7.07538557,0.83938009,0.83938009
7.08656454,0.84157837,0.84157837
7.09779501,0.84383676,0.84383676
7.10908127,0.84615844,0.84615844
7.12042475,0.84854006,0.84854006
7.13182735,0.85098991,0.85098991
7.14329195,0.85350460,0.85350460
7.15482283,0.85608773,0.85608773
7.16641951,0.85873916,0.85873916
7.17702913,0.86374393,0.86374393
7.18687201,0.87256814,0.87256814
7.19672394,0.88135362,0.88135362
7.20659018,0.89010497,0.89010497
7.23919201,0.92893548,0.92893548
7.24947357,0.93663816,0.93663816
7.26161814,0.94004524,0.94004524
7.27385283,0.94354364,0.94354364
7.28618145,0.94713268,0.94713268
7.29860735,0.95081661,0.95081661
7.31113195,0.95459710,0.95459710
7.32376146,0.95847665,0.95847665
7.33649826,0.96245615,0.96245615
7.34934711,0.96653922,0.96653922
7.36230898,0.97072629,0.97072629
7.37538958,0.97502307,0.97502307
7.38859272,0.97942733,0.97942733
7.40192318,0.98394647,0.98394647
7.41538239,0.98857914,0.98857914
7.42897749,0.99333244,0.99333244
7.44271135,0.99820542,0.99820542
7.45658922,1.00320178,1.00320178
7.46911573,1.01091789,1.01091789
7.48084068,1.02080564,1.02080564
7.49268436,1.03076789,1.03076789
7.50465488,1.04081052,1.04081052
7.51675606,1.05094015,1.05094015
7.52899361,1.06116313,1.06116313
7.54137182,1.07148431,1.07148431
7.58271360,1.11558345,1.11558345
7.59810686,1.12222889,1.12222889
7.61233807,1.12692761,1.12692761
7.62632132,1.11502685,1.11502685
7.64015436,1.10327872,1.10327872
7.65383768,1.09167842,1.09167842
7.66737461,1.08022577,1.08022577
7.68076706,1.06891228,1.06891228
