s,left_width,right_width
3.48000002,0.84307373,0.98886228
3.49000001,0.84787840,0.98312014
3.50000000,0.83033204,0.97732180
3.50999999,0.81295413,0.97147214
3.51999998,0.81533933,0.96556884
3.52999997,0.82324463,0.95961428
3.53999996,0.83117187,0.95360351
3.54999995,0.83708495,0.94754392
3.55999994,0.82026368,0.94143069
3.56999993,0.80359620,0.93651366
3.57999992,0.80336183,0.94894773
3.58999991,0.81133300,0.96135986
3.59999990,0.81931883,0.97374511
3.60999990,0.82732421,0.96999758
3.61999989,0.81294924,0.96363282
3.63000011,0.79692137,0.95721436
3.64000010,0.79134768,0.95074707
3.65000010,0.79935300,0.94539797
3.66000009,0.80736816,0.95787597
3.67000008,0.81539309,0.97034669
3.68000007,0.82342774,0.98281008
3.69000006,0.83146727,0.97796875
3.70000005,0.83951414,0.97124755
3.71000004,0.84756351,0.96447754
3.72000003,0.83609617,0.95765871
3.73000002,0.82096189,0.95079100
3.74000001,0.81120360,0.94387454
3.75000000,0.81922120,0.93691164
3.75999999,0.82723635,0.92990232
3.76999998,0.83524901,0.92284667
3.77999997,0.84325683,0.93127197
3.78999996,0.85125977,0.94407958
3.79999995,0.85925782,0.95690918
3.80999994,0.86724365,0.95491457
3.81999993,0.86519533,0.94766355
3.82999992,0.85085696,0.94036621
3.83999991,0.83660156,0.93302977
3.84999990,0.83825928,0.93369871
3.85999990,0.84616697,0.94677979
3.86999989,0.85406005,0.95990235
3.88000011,0.86193603,0.96413332
3.89000010,0.85416502,0.95660400
3.90000010,0.84033936,0.94903564
3.91000009,0.82658446,0.94142824
3.92000008,0.83234620,0.93864501
3.93000007,0.84011477,0.95208740
3.94000006,0.84786135,0.96558595
3.95000005,0.85558593,0.97153807
3.96000004,0.86328125,0.96374756
3.97000003,0.87095213,0.95592529
3.98000002,0.87859374,0.94806886
3.99000001,0.88620847,0.94643557
4.00000000,0.88084716,0.96032715
4.01000023,0.86771482,0.97429687
4.01999998,0.85463625,0.97716796
4.03000021,0.85551512,0.96914309
4.03999996,0.86298096,0.96108890
4.05000019,0.87041259,0.95301026
4.05999994,0.87780762,0.95744383
4.07000017,0.88516599,0.97188723
4.07999992,0.89248538,0.98643064
4.09000015,0.89976317,0.98111326
4.09999990,0.90700197,0.97288328
4.11000013,0.91420168,0.96463132
4.11999989,0.92135501,0.95711428
4.13000011,0.92846435,0.97210938
4.13999987,0.93552977,0.98722410
4.15000010,0.94254881,0.99188721
4.15999985,0.94244140,0.98350340
4.17000008,0.93020022,0.97510499
4.17999983,0.91798097,0.96669436
4.19000006,0.90988523,0.97520506
4.19999981,0.91671389,0.99097413
4.21000004,0.92349362,1.00154781
4.21999979,0.93022215,0.99303955
4.23000002,0.93689942,0.98452395
4.23999977,0.94352782,0.97600341
4.25000000,0.95010257,0.96747559
4.26000023,0.95662355,0.95894533
4.26999998,0.96309328,0.95041257
4.28000021,0.96950686,0.94187742
4.28999996,0.97586423,0.95696533
4.30000019,0.98216796,0.97397214
4.30999994,0.98841554,0.97580808
4.32000017,0.99460447,0.96721190
4.32999992,1.00073969,0.95862305
4.34000015,1.00681400,0.95097655
4.34999990,1.01283205,0.96870852
4.36000013,1.01879156,0.98665774
4.36999989,1.02468991,0.98340333
4.38000011,1.03052974,0.97477782
4.38999987,1.03630614,0.96616453
4.40000010,1.04202390,0.96584964
4.40999985,1.04767573,0.98466063
4.42000008,1.05326903,0.99903566
4.42999983,1.05879641,0.99039060
4.44000006,1.06426275,0.98176271
4.44999981,1.06966555,0.97315186
4.46000004,1.07500005,0.98549807
4.46999979,1.08027101,1.00559819
4.48000002,1.08547366,1.00553465
4.48999977,1.09061038,0.99691892
4.50000000,1.09567630,0.98832762
4.51000023,1.10067379,0.97976321
4.51999998,1.10560060,0.97122800
4.53000021,1.11045659,0.96272218
4.53999996,1.11524165,0.95424807
4.55000019,1.11995113,0.97528076
4.55999994,1.12458742,0.99467528
4.57000017,1.12915039,0.98619872
4.57999992,1.13363528,0.97775632
4.59000015,1.13804686,0.96935302
4.59999990,1.14238036,0.98636228
4.61000013,1.14663815,1.00940430
4.61999989,1.15081549,1.00101316
4.63000011,1.15491700,0.99266112
4.63999987,1.15893793,0.98435789
4.65000010,1.16287839,1.00287592
4.65999985,1.16673827,1.02405763
4.67000008,1.17051756,1.01577878
4.67999983,1.17421627,1.00754642
4.69000006,1.17783451,0.99936521
4.69999981,1.18136716,1.02617431
4.71000004,1.18482172,1.03874755
4.71999979,1.18818843,1.03060794
4.73000002,1.19147706,1.02252197
4.73999977,1.19467771,1.02739012
4.75000000,1.19779539,1.05813718
4.76000023,1.25581789,1.05359125
4.76999998,1.25864744,1.04562008
4.78000021,1.26139402,1.03770757
4.78999996,1.26405764,1.06683588
4.80000019,1.26664066,1.07657468
4.80999994,1.26914060,1.06873775
4.82000017,1.27156007,1.06096923
4.82999992,1.27390134,1.08200681
4.84000015,1.27616453,1.09964359
