s,left_x,left_y,right_x,right_y
3.41123962,3.46234683,-4.61999827,2.96567120,-3.42000035
3.42291403,3.44806965,-4.61999846,2.95659968,-3.42000098
3.43444729,3.43999955,-4.63555202,2.94763643,-3.42000129
3.45232582,3.43925952,-4.66999923,2.93878298,-3.42000027
3.46408486,3.42449177,-4.66999854,2.93003281,-3.42000112
3.47582865,3.40964660,-4.66999815,2.92139002,-3.42000223
3.48755383,3.39473483,-4.66999899,2.91285164,-3.42000207
3.50252652,3.38999982,-4.69689164,2.90441200,-3.42000085
3.51625514,3.38350813,-4.71999914,2.89607546,-3.42000226
3.52734900,3.36818095,-4.71999959,2.89000051,-3.42585363
3.54095340,3.35282040,-4.71999816,2.89000081,-3.44831372
3.55437756,3.33743056,-4.71999939,2.88956521,-3.47000099
3.56620550,3.32201032,-4.71999971,2.88132978,-3.47000238
3.57799768,3.30657408,-4.71999935,2.87318148,-3.47000151
3.58975267,3.29112582,-4.71999958,2.86511990,-3.47000022
3.61163497,3.28999984,-4.76280575,2.85714708,-3.47000230
3.62285042,3.27663843,-4.76999887,2.84926231,-3.47000241
3.63463688,3.26086501,-4.76999975,2.84146273,-3.47000226
3.64638138,3.24508972,-4.76999954,2.83374882,-3.47000195
3.66474152,3.23999931,-4.80444645,2.82612027,-3.47000216
3.67694402,3.22873358,-4.81999832,2.81857624,-3.47000025
3.68871737,3.21264416,-4.81999879,2.81111931,-3.47000078
3.70044613,3.19655823,-4.81999843,2.80374729,-3.47000210
3.71213055,3.18047713,-4.81999833,2.79645990,-3.47000225
3.72376895,3.16440256,-4.81999954,2.78925772,-3.47000167
3.73536110,3.14833482,-4.81999991,2.78214093,-3.47000021
3.75185990,3.13999939,-4.84919991,2.77511030,-3.47000185
3.76555872,3.12911160,-4.86999894,2.76816449,-3.47000119
3.77718115,3.11272624,-4.86999822,2.76130477,-3.47000048
3.78875685,3.09634681,-4.86999915,2.75453270,-3.47000205
3.81087279,3.08999989,-4.91226757,2.74784717,-3.47000205
3.82228780,3.07511693,-4.91999896,2.74124882,-3.47000037
3.83710694,3.05840202,-4.91999886,2.74000032,-3.49357482
3.85298061,3.04168953,-4.91999938,2.73912157,-3.52000247
3.87880492,3.03542621,-4.96999774,2.73242852,-3.52000140
3.89064312,3.01835674,-4.96999956,2.72582196,-3.52000052
3.90243912,3.00128463,-4.96999832,2.71930202,-3.52000196
3.91419291,2.98421049,-4.96999766,2.71286858,-3.52000164
3.92590427,2.96713349,-4.96999808,2.70652262,-3.52000201
3.93757415,2.95005246,-4.96999799,2.70026414,-3.52000093
3.96040964,2.93999964,-5.01269087,2.69409301,-3.52000056
3.97216797,2.92373111,-5.01999904,2.68800984,-3.52000198
