s,left_x,left_y,right_x,right_y
25.89880854,4.71369505,-2.40962934,5.33734369,-3.45776033
25.90880830,4.72138262,-2.40247726,5.34739733,-3.45568037
25.91880746,4.73051214,-2.39773607,5.35601187,-3.45119762
25.92880732,4.73964930,-2.39299250,5.36462259,-3.44672155
25.93880728,4.74879217,-2.38824558,5.37322855,-3.44225025
25.94880714,4.75794792,-2.38350701,5.38182068,-3.43776917
25.95880693,4.76716709,-2.37888694,5.39034748,-3.43316627
25.96880678,4.78199673,-2.38375497,5.39326000,-3.41906762
25.97880663,4.79689693,-2.38875222,5.39609623,-3.40482879
25.98880630,4.80825996,-2.38775516,5.40246201,-3.39657044
25.99880633,4.81588411,-2.38039970,5.41255903,-3.39465427
26.00880595,4.82055950,-2.36800957,5.42559338,-3.39775276
26.01880583,4.82469368,-2.35466671,5.43915749,-3.40178108
26.02880580,4.83111000,-2.34518766,5.45042610,-3.40191984
26.03880552,4.84024715,-2.34033585,5.45895767,-3.39740181
26.04880505,4.84937763,-2.33546686,5.46747875,-3.39286947
26.05880501,4.85850143,-2.33057785,5.47598839,-3.38832140
26.06880475,4.86761570,-2.32566810,5.48448658,-3.38375592
26.07880456,4.87671947,-2.32073545,5.49297333,-3.37917233
26.08880448,4.88925934,-2.32170820,5.49800014,-3.36863899
26.09880452,4.90363884,-2.32586145,5.50116158,-3.35487747
26.10880408,4.91659069,-2.32757783,5.50572205,-3.34350276
26.11880405,4.92615509,-2.32346082,5.51364136,-3.33790803
26.12880368,4.93210220,-2.31309342,5.52514553,-3.33850694
26.13880367,4.93556786,-2.29841757,5.53909874,-3.34335518
26.14880329,4.94005060,-2.28548336,5.55199862,-3.34639931
26.15880325,4.94902468,-2.28032875,5.56037092,-3.34159899
26.16880302,4.95797539,-2.27514076,5.56872654,-3.33676338
26.17880265,4.96690226,-2.26991749,5.57706404,-3.33189154
26.18880278,4.97580385,-2.26465940,5.58538485,-3.32698107
26.19880253,4.98239183,-2.25537515,5.59597254,-3.32601953
26.20880231,4.98840618,-2.24509048,5.60708618,-3.32597876
26.21880186,4.99699163,-2.23930597,5.61557817,-3.32135534
26.22880176,5.00848436,-2.23862696,5.62111139,-3.31154108
26.23880180,5.01986933,-2.23778749,5.62669802,-3.30179906
26.24880126,5.02858257,-2.23229003,5.63489819,-3.29662442
26.25880121,5.03725863,-2.22674942,5.64307737,-3.29139948
26.26880101,5.04589510,-2.22116446,5.65123510,-3.28612447
26.27880088,5.05008507,-2.20777607,5.66378117,-3.28856325
26.28880042,5.05316067,-2.19243836,5.67738533,-3.29286695
26.29880045,5.05861044,-2.18130159,5.68856478,-3.29289198
26.30880021,5.06634426,-2.17422223,5.69741058,-3.28878665
26.31880015,5.07480621,-2.16846013,5.70548344,-3.28329730
26.32879998,5.08401346,-2.16405010,5.71276903,-3.27639484
26.33879965,5.09564590,-2.16396809,5.71759033,-3.26510811
26.34879935,5.10953331,-2.16792154,5.72012234,-3.24973631
26.35879909,5.12181568,-2.16907358,5.72422791,-3.23712063
26.36879927,5.13033438,-2.16358566,5.73207045,-3.23110533
26.37879892,5.13862133,-2.15771675,5.74011993,-3.22543764
26.38879881,5.14688730,-2.15183830,5.74817038,-3.21975040
