s,left_width,right_width
2.67000007,0.59181396,0.76880127
2.68000030,0.59764893,0.76159180
2.68999862,0.60414063,0.77765625
2.69999885,0.61052979,0.79402588
2.70999908,0.61680908,0.78623779
2.71999931,0.62298584,0.77475830
2.72999954,0.62275635,0.76349854
2.73999977,0.61437744,0.78065430
2.75000000,0.60586426,0.79814941
2.76000023,0.59721436,0.81599365
2.77000046,0.58842529,0.83420166
2.77999878,0.57948975,0.83308105
2.78999901,0.57040283,0.82212402
2.79999923,0.56116211,0.81130859
2.80999946,0.55176025,0.82483154
2.81999969,0.55665039,0.84439697
2.82999992,0.56215332,0.86438232
2.84000015,0.56755615,0.88480225
2.85000038,0.57286133,0.88047607
2.85999870,0.57806396,0.87008057
2.86999893,0.58168945,0.85982666
2.87999916,0.57172607,0.88037109
2.88999939,0.56157227,0.89945068
2.89999962,0.55122070,0.88941895
2.90999985,0.54333008,0.87952881
2.92000007,0.54815918,0.87798340
2.93000030,0.55289063,0.90139648
2.93999862,0.55752686,0.92537842
2.94999885,0.56207031,0.94995361
2.95999908,0.56651855,0.94880371
2.96999931,0.57080566,0.93938232
2.97999954,0.55953369,0.93010498
2.98999977,0.54801025,0.95446533
3.00000000,0.53623047,0.98134766
3.01000023,0.53006104,1.00894287
3.02000046,0.53415039,1.00872070
3.02999878,0.53815430,0.99979248
3.03999901,0.54207275,0.99100586
3.04999923,0.54590576,1.02036133
3.05999946,0.54965820,1.03028320
3.06999969,0.55332764,1.02174805
3.07999992,0.54178711,1.01335449
3.09000015,0.52848145,1.03562012
3.10000038,0.51482910,1.06835693
3.10999870,0.51164795,1.10017334
3.11999893,0.51509766,1.09201172
3.12999916,0.51847412,1.08398926
3.13999939,0.52177734,1.09057617
3.14999962,0.52500977,1.12708740
3.15999985,0.52817139,1.16477295
3.17000007,0.53126221,1.16258057
3.18000030,0.51677246,1.15495605
3.18999862,0.50099854,1.15784424
3.19999885,0.48593750,1.19432861
3.20999908,0.48890869,1.18698242
3.21999931,0.49181396,1.17977295
3.22999954,0.49465576,1.19534912
3.23999977,0.49743652,1.24039307
3.25000000,0.50015137,1.26603027
3.26000023,0.50280762,1.25911865
3.27000046,0.50540039,1.25234863
3.27999878,0.50793945,1.29063721
3.28999901,0.51041748,1.34236328
3.29999923,0.51283936,1.33867432
3.30999946,0.51520752,1.33222656
3.31999969,0.51751953,1.35159424
3.32999992,0.51977783,1.40934814
3.34000015,0.51712158,1.41862549
3.35000038,0.49579590,1.41252441
3.35999870,0.47399658,1.42583740
3.36999893,0.47614990,1.45289307
3.37999916,0.47824951,1.44712158
3.38999939,0.48029541,1.38955322
3.39999962,0.48229248,1.38416260
3.40999985,0.48423828,1.37891357
3.42000007,0.48613281,1.37380127
3.43000030,0.48797852,1.31725098
3.43999862,0.48977539,1.31250000
3.44999885,0.49152344,1.30788330
3.45999908,0.49322266,1.30340088
3.46999931,0.49487549,1.29905029
3.47999954,0.49647949,1.24365234
3.48999977,0.49803711,1.23963867
3.50000000,0.49954834,1.23575439
3.51000023,0.50101563,1.23199707
3.52000046,0.50243408,1.22836670
3.52999878,0.50380615,1.17402100
3.53999901,0.50513428,1.17070557
3.54999923,0.50641602,1.11678711
3.55999946,0.50765381,1.11377441
3.56999969,0.50884521,1.06026367
3.57999992,0.50999268,1.05753906
3.59000015,0.51109131,1.05493408
3.60000038,0.51214600,1.00197510
3.60999870,0.51315430,0.99964844
3.61999893,0.51411865,0.99743164
3.62999916,0.51503906,0.94498291
3.63999939,0.51591309,0.94302979
3.64999962,0.51674072,0.89091309
3.65999985,0.51752441,0.88921143
3.67000007,0.51826172,0.88761719
3.68000030,0.51895264,0.83594971
3.68999862,0.51959717,0.83459473
3.69999885,0.52019287,0.83334473
3.70999908,0.52074463,0.78208984
3.71999931,0.52124756,0.78106934
3.72999954,0.52170166,0.78014893
3.73999977,0.52210938,0.77932861
3.75000000,0.52246826,0.77861084
3.76000023,0.52277832,0.77799561
3.77000046,0.52303711,0.77748047
3.77999878,0.52324707,0.72705566
3.78999901,0.52340576,0.72675049
3.79999923,0.52351318,0.72654297
3.80999946,0.52356934,0.67643555
3.81999969,0.52357178,0.67642822
3.82999992,0.52352295,0.67651855
3.84000015,0.52341797,0.67670654
3.85000038,0.52325684,0.67699463
