x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
7.17020035,-1.74500098,0.65474484,0.65474484,1.30948969,6.85704342,-1.17000224,7.48335727,-2.31999972
7.18163693,-1.74500005,0.65512694,0.65512694,1.31025388,6.86768140,-1.17000158,7.49559245,-2.31999851
7.19308997,-1.74499966,0.65552001,0.65552001,1.31104001,6.87831597,-1.17000070,7.50786398,-2.31999862
7.20455906,-1.74500112,0.65592282,0.65592282,1.31184565,6.88894704,-1.17000216,7.52017108,-2.32000008
7.21125634,-1.73630419,0.66626101,0.66626101,1.33252203,6.89000108,-1.15261009,7.53251160,-2.31999828
7.21500022,-1.72227982,0.67259643,0.67259643,1.34519285,6.89000081,-1.13341538,7.53999963,-2.31114427
7.21656903,-1.70437076,0.66790401,0.66790401,1.33580803,6.89313814,-1.12000082,7.53999992,-2.28874071
7.22283740,-1.69500001,0.65763917,0.65763917,1.31527833,6.90367512,-1.12000026,7.54199968,-2.26999976
7.23430601,-1.69500028,0.65809324,0.65809324,1.31618649,6.91420676,-1.12000186,7.55440527,-2.26999870
7.24579127,-1.69499982,0.65855960,0.65855960,1.31711919,6.92473393,-1.12000162,7.56684860,-2.26999802
7.25729521,-1.69500061,0.65903809,0.65903809,1.31807618,6.93525914,-1.12000151,7.57933128,-2.26999972
7.26881565,-1.69500040,0.65952636,0.65952636,1.31905272,6.94578105,-1.12000157,7.59185026,-2.26999924
7.28035513,-1.69500044,0.66002684,0.66002684,1.32005368,6.95630122,-1.12000088,7.60440904,-2.27000000
7.29191259,-1.69500074,0.66053711,0.66053711,1.32107421,6.96682019,-1.12000143,7.61700499,-2.27000004
7.30348601,-1.69500061,0.66105836,0.66105836,1.32211672,6.97733446,-1.12000207,7.62963757,-2.26999915
7.31392586,-1.69296622,0.65925174,0.65925174,1.31850347,6.98785189,-1.12000146,7.63999983,-2.26593098
7.31499998,-1.67450948,0.65541625,0.65541625,1.31083251,6.99000105,-1.10534679,7.63999891,-2.24367216
7.31499985,-1.65426627,0.65373902,0.65373902,1.30747804,6.99000010,-1.08703627,7.63999959,-2.22149627
7.32125139,-1.64500025,0.66326053,0.66326053,1.32652106,6.99066040,-1.07000101,7.65184239,-2.21999949
7.33283218,-1.64499971,0.66383912,0.66383912,1.32767824,7.00108172,-1.07000057,7.66458264,-2.21999885
7.34443298,-1.64500055,0.66442869,0.66442869,1.32885738,7.01150355,-1.07000187,7.67736241,-2.21999922
7.35596246,-1.64484083,0.66484622,0.66484622,1.32969244,7.02192611,-1.07000153,7.68999880,-2.21968012
7.36117309,-1.63381726,0.65269898,0.65269898,1.30539797,7.03234652,-1.07000076,7.68999967,-2.19763376
7.36500010,-1.62046602,0.64333011,0.64333011,1.28666021,7.04000077,-1.06526420,7.68999943,-2.17566784
7.36976014,-1.60876684,0.65093998,0.65093998,1.30187996,7.04000113,-1.04753440,7.69951915,-2.16999928
7.37620010,-1.59996488,0.66179198,0.66179198,1.32358397,7.04000064,-1.02993106,7.71239955,-2.16999870
7.38489582,-1.59500061,0.66821778,0.66821778,1.33643556,7.04446764,-1.02000178,7.72532400,-2.16999944
7.39654225,-1.59500045,0.66889164,0.66889164,1.33778327,7.05479356,-1.02000145,7.73829095,-2.16999945
7.40821269,-1.59499992,0.66957885,0.66957885,1.33915771,7.06512154,-1.02000052,7.75130384,-2.16999931
