x_m,y_m,psi_rad,kappa_radpm,w_tr_left_m,w_tr_right_m,boundary_ref_x_m,boundary_ref_y_m,left_x_m,left_y_m,right_x_m,right_y_m
1.6882538161769085,-0.048594325314801186,-2.1995706639264094,-0.6695217176278306,0.9850481068255926,0.4746369636300532,1.77211635050601,0.023297592545836184,2.2616197527649438,0.7523871198643048,1.4508979953467316,-0.45962043344175385
1.7281454584069846,-0.07864473563864005,-2.2333607109528835,-0.683746094736841,1.0437434407091886,0.4678059721590061,1.8145760950332843,-0.005534729253330453,2.38521843242678,0.7323148668300875,1.461466857788789,-0.4629947734426628
1.7669874835121127,-0.11003988285189568,-2.2678972344142605,-0.6989409402882772,1.1234133785166438,0.4614689391806794,1.8531436765825196,-0.03932081247328476,2.5321999421857226,0.7124608843944752,1.4729566111220276,-0.46570746348030645
1.804710671585058,-0.14277074836134124,-2.3031136272504065,-0.711514102921498,1.2115817523502042,0.45660050676306924,1.8912049584170612,-0.07375115496275424,2.6822225160349027,0.6926353238443994,1.4845661220232031,-0.468334091141404
1.8412466619621166,-0.17682156552570238,-2.339011427790734,-0.7261735586255164,1.2063191177085846,0.4524814164206585,1.9244514990147903,-0.11281289578427757,2.7684114608040407,0.5949110627450171,1.4976959727286538,-0.4712911838792059
1.8765235191788356,-0.21217501819227155,-2.375678817416202,-0.7413226997006971,1.2018068891325948,0.4498391719500452,1.9573802339919562,-0.15218015952624656,2.8503878550732673,0.4920465762220595,1.5109261160462324,-0.47427007622160394
1.9104693260679533,-0.2488082346083151,-2.412886080461633,-0.7474501622308259,1.168559569193584,0.4501329273881372,1.9841397154105693,-0.19596935813819086,2.9050979997747115,0.36458011561870857,1.5223903457644452,-0.47687479806206523
1.9430269498373065,-0.28668050799954603,-2.450099277021812,-0.742751708990703,1.1423180036658624,0.4523296615098131,2.010525373612171,-0.2399594531328363,2.9584108849084054,0.23666057188879178,1.533897271910054,-0.47959248098392254
1.9741576445077478,-0.32573420460945535,-2.487074937497455,-0.7377824859921867,1.1001779386512718,0.45614214542913983,2.0301043039152535,-0.28740137512293995,2.9870676300022554,0.1036896628926641,1.5466434725420175,-0.48478542153392445
2.0038289085145125,-0.3659079675898894,-2.5237602977340368,-0.7306606747607153,1.0673203083720524,0.460727717070807,2.049101877781108,-0.33504280137584536,3.014997766171821,-0.02427924811884269,1.5607705128034999,-0.4922776129453361
2.032016295425391,-0.40713646616002475,-2.5599335680574566,-0.7185729755902382,1.0483116228524465,0.4587799351701826,2.062773050735828,-0.38451174490749124,3.036270668148428,-0.10641996599053129,1.5875484594156046,-0.5208350662724919
2.0587045720269415,-0.44935087365507875,-2.5956727623340323,-0.7134571889694563,1.0322653840934752,0.4560956232822231,2.0761938888518214,-0.4340453998074067,3.0567650156917265,-0.18582255641136727,1.614100060960562,-0.5510860510354973
2.0838698193432386,-0.4924905858934144,-2.631372213438777,-0.716251494536946,1.0183429280775995,0.4552643817556487,2.088199119101547,-0.4839448860584318,3.072856789751416,-0.2497415559705051,1.6393716855769664,-0.5909134814698721
2.107475744717949,-0.5365029401877541,-2.6672438906355316,-0.7199899491418901,1.0054823457542326,0.4532675360070789,2.0999182987986993,-0.5339089523666041,3.088009888256801,-0.3139101708129062,1.6641676985735434,-0.63099863015062
