x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
5.14316600,19.90000033,0.70239867,0.70239867,1.40479735,4.87696072,19.25000137,5.40937127,20.54999929
5.13236817,19.90000080,0.70246214,0.70246214,1.40492428,4.86599332,19.25000273,5.39874302,20.54999888
5.12156815,19.90000052,0.70252685,0.70252685,1.40505370,4.85502398,19.25000192,5.38811231,20.54999913
5.11076641,19.89999949,0.70259035,0.70259035,1.40518069,4.84405467,19.25000099,5.37747815,20.54999798
5.09996293,19.90000072,0.70265380,0.70265380,1.40530760,4.83308553,19.25000163,5.36684033,20.54999981
5.09309939,19.90959537,0.69234129,0.69234129,1.38468259,4.83000068,19.26919274,5.35619810,20.54999801
5.08777690,19.92293331,0.67798218,0.67798218,1.35596437,4.83000027,19.29586788,5.34555352,20.54999874
5.07782396,19.92500032,0.67580564,0.67580564,1.35161128,4.82074388,19.30000185,5.33490404,20.54999880
5.06701820,19.92500005,0.67586425,0.67586425,1.35172850,4.80978498,19.30000121,5.32425141,20.54999890
5.05621078,19.92500092,0.67592164,0.67592164,1.35184327,4.79882671,19.30000212,5.31359485,20.54999972
5.04540172,19.92500021,0.67597900,0.67597900,1.35195800,4.78786868,19.30000073,5.30293476,20.54999968
5.03459012,19.92499946,0.67603396,0.67603396,1.35206792,4.77691094,19.30000078,5.29226930,20.54999815
5.02377698,19.92499980,0.67609008,0.67609008,1.35218017,4.76595199,19.30000054,5.28160197,20.54999906
5.01749758,19.93598656,0.68802858,0.68802858,1.37605715,4.75499581,19.30000217,5.27999934,20.57197095
5.01201815,19.94890614,0.70206299,0.70206299,1.40412599,4.74403660,19.30000065,5.27999970,20.59781163
5.00165718,19.94999981,0.70330078,0.70330078,1.40660156,4.73307958,19.30000130,5.27023478,20.59999831
4.99478268,19.95952838,0.69304563,0.69304563,1.38609127,4.73000103,19.31905751,5.25956433,20.59999924
4.98944428,19.97276774,0.67877075,0.67877075,1.35754151,4.73000113,19.34553653,5.24888744,20.59999894
4.97955476,19.97499904,0.67640502,0.67640502,1.35281004,4.72090283,19.35000070,5.23820668,20.59999739
4.96873990,19.97499941,0.67645632,0.67645632,1.35291264,4.70995667,19.34999990,5.22752314,20.59999892
4.95792454,19.97500004,0.67650511,0.67650511,1.35301021,4.69901290,19.35000090,5.21683617,20.59999918
4.94710677,19.97499980,0.67655273,0.67655273,1.35310546,4.68806915,19.35000132,5.20614440,20.59999829
4.93628668,19.97499946,0.67660037,0.67660037,1.35320074,4.67712490,19.35000087,5.19544846,20.59999804
4.92546519,19.97499935,0.67664792,0.67664792,1.35329584,4.66618185,19.34999970,5.18474853,20.59999899
4.91464287,19.97499978,0.67669314,0.67669314,1.35338628,4.65523965,19.35000092,5.17404608,20.59999864
