s,left_width,right_width
6.38999987,0.70509521,0.59614502
6.40000010,0.70795898,0.59328857
6.40999985,0.71082520,0.59042969
6.42000008,0.71368896,0.58757324
6.42999983,0.71656006,0.58470703
6.44000006,0.71943115,0.58184326
6.44999981,0.72229980,0.57897705
6.46000004,0.72517334,0.57610840
6.46999979,0.72804688,0.57323730
6.48000002,0.73092041,0.57036621
6.48999977,0.73379883,0.56749023
6.50000000,0.73667480,0.56461182
6.51000023,0.72820068,0.56173340
6.51999998,0.69364990,0.56545166
6.53000021,0.69326660,0.60003906
6.53999996,0.69614990,0.60512451
6.55000019,0.69903564,0.60223633
6.55999994,0.70192139,0.59934082
6.57000017,0.70480957,0.59644287
6.57999992,0.70770020,0.59354492
6.59000015,0.71059082,0.59064209
6.59999990,0.71348389,0.58773682
6.61000013,0.71637695,0.58482910
6.61999989,0.71927246,0.58191650
6.63000011,0.72217041,0.57900146
6.63999987,0.72506836,0.57608398
6.65000010,0.72796631,0.57316406
6.65999985,0.73086914,0.57023926
6.67000008,0.73376953,0.56731445
6.67999983,0.73667236,0.57982910
6.69000006,0.73957764,0.61349121
6.69999981,0.74248291,0.61055420
6.71000004,0.74539063,0.60761230
6.71999979,0.72459961,0.60466797
6.73000002,0.69917236,0.60172119
6.73999977,0.70208496,0.59876953
6.75000000,0.70499756,0.59581543
6.76000023,0.70791260,0.59285889
6.76999998,0.71082764,0.58989746
6.78000021,0.71374512,0.58693359
6.78999996,0.71666260,0.58396484
6.80000019,0.71958252,0.58099121
6.80999994,0.72250244,0.57801758
6.82000017,0.72542236,0.57503662
6.82999992,0.72834717,0.57205322
6.84000015,0.73126953,0.59637451
6.84999990,0.73419189,0.61808838
6.86000013,0.73711670,0.61509277
6.86999989,0.74004150,0.61209229
6.88000011,0.74297119,0.60908447
6.88999987,0.74589844,0.60607666
6.90000010,0.74882568,0.60306396
6.90999985,0.75175537,0.60004883
6.92000008,0.75468262,0.59702881
6.92999983,0.72858398,0.59400391
6.94000006,0.70856445,0.59097412
6.94999981,0.71149902,0.58794189
6.96000004,0.71443359,0.58490723
6.96999979,0.71737061,0.58186523
6.98000002,0.72030518,0.57882324
6.98999977,0.72324219,0.57577637
7.00000000,0.72617676,0.57272705
7.01000023,0.72910889,0.56967529
7.01999998,0.73204102,0.56661865
7.03000021,0.73497314,0.56356445
7.03999996,0.73790283,0.57632568
7.05000019,0.74083008,0.60937256
7.05999994,0.74375488,0.60630615
7.07000017,0.74667725,0.60323730
7.07999992,0.74959717,0.60016602
7.09000015,0.75251465,0.59709229
7.09999990,0.75542969,0.59401855
7.11000013,0.75833740,0.59094482
7.11999989,0.76124512,0.58786621
7.13000011,0.76414795,0.58479004
7.13999987,0.74445801,0.58171387
7.15000010,0.71807373,0.57863770
7.15999985,0.72097168,0.57555908
7.17000008,0.72385986,0.57248535
7.17999983,0.72675049,0.56940674
7.19000006,0.72963135,0.56636963
7.19999981,0.73250488,0.60388672
7.21000004,0.73537598,0.61200439
7.21999979,0.73823975,0.60892334
7.23000002,0.74109619,0.60584229
7.23999977,0.74394775,0.60276367
7.25000000,0.74679199,0.59968750
7.26000023,0.74962891,0.59661133
7.26999998,0.75246094,0.59353516
7.28000021,0.75528076,0.59046631
7.28999996,0.75809814,0.58739502
7.30000019,0.76090332,0.58432861
7.30999994,0.76370117,0.58126465
7.32000017,0.76649170,0.57820313
7.32999992,0.76927246,0.57514648
7.34000015,0.77204590,0.57208740
7.34999990,0.77480713,0.60313721
7.36000013,0.77756104,0.61766357
7.36999989,0.78030518,0.61460693
7.38000011,0.78303711,0.61155518
7.38999987,0.78576172,0.60850586
7.40000010,0.78847412,0.60545898
7.40999985,0.76404297,0.60241943
7.42000008,0.74226563,0.59938477
7.42999983,0.74495850,0.59635254
7.44000006,0.74764160,0.59332520
7.44999981,0.75030762,0.60911133
7.46000004,0.75296631,0.63883545
7.46999979,0.75561279,0.63581299
7.48000002,0.75824463,0.63279541
7.48999977,0.76086670,0.62978027
7.50000000,0.76347656,0.62677246
7.51000023,0.76607178,0.65821289
7.51999998,0.76865234,0.67223633
7.53000021,0.77122070,0.66923340
7.53999996,0.77377686,0.66623291
7.55000019,0.77631592,0.66324463
7.55999994,0.77884033,0.66026123
7.57000017,0.78135254,0.65728271
7.57999992,0.78385010,0.65431396
7.59000015,0.78633057,0.65135254
7.59999990,0.78880127,0.64839600
7.61000013,0.79125000,0.64545166
7.61999989,0.79368408,0.64251465
7.63000011,0.79610107,0.63958740
7.63999987,0.79850586,0.63666504
7.65000010,0.80089111,0.63375488
7.65999985,0.80325928,0.63085205
7.67000008,0.80561523,0.62795898
7.67999983,0.80794922,0.62507813
7.69000006,0.81026367,0.62220703
7.69999981,0.81256592,0.66532227
7.71000004,0.81484619,0.66761475
7.71999979,0.81711182,0.66475342
7.73000002,0.81935791,0.66190430
