s,left_width,right_width
1.79999995,1.23469971,0.98422363
1.80999994,1.20915283,0.98065918
1.82000005,1.18854492,0.97709961
1.83000004,1.19187500,0.97354736
1.84000003,1.19519775,0.96999756
1.85000002,1.19851807,0.96645264
1.86000001,1.20183105,0.96291504
1.87000000,1.19476318,0.95937988
1.88000000,1.16635742,0.95584961
1.88999999,1.15895996,0.95232422
1.89999998,1.16225830,0.94880371
1.90999997,1.16555420,0.95175781
1.91999996,1.16884033,0.98225586
1.92999995,1.17212158,0.99103516
1.94000006,1.15157471,0.98752930
1.95000005,1.12592529,0.98403076
1.96000004,1.12919434,0.98053711
1.97000003,1.13246338,0.97704590
1.98000002,1.13572510,0.97356445
1.99000001,1.13897705,0.97009033
2.00000000,1.13650635,0.96661865
2.00999999,1.10765869,0.96315186
2.01999998,1.09600098,0.97478027
2.02999997,1.09924072,1.00568359
2.03999996,1.10247314,1.00548828
2.04999995,1.10570068,1.00204102
2.05999994,1.10892334,0.99859863
2.06999993,1.11213867,0.99516357
2.07999992,1.11534912,0.99173340
2.08999991,1.11855469,0.98831055
2.09999990,1.12175293,0.98489502
2.10999990,1.12494629,0.98148438
2.11999989,1.10531738,0.97808105
2.13000011,1.07866211,0.97468262
2.14000010,1.08184326,0.97129150
2.15000010,1.08501953,0.96790527
2.16000009,1.08818848,0.96452637
2.17000008,1.09135010,0.96115723
2.18000007,1.08909668,0.95779297
2.19000006,1.05959473,0.95443359
2.20000005,1.04819336,0.95108154
2.21000004,1.05133789,0.94773926
2.22000003,1.05447998,0.96087646
2.23000002,1.05761475,0.99242432
2.24000001,1.06074219,0.99033447
2.25000000,1.06386475,0.98700928
2.25999999,1.06698242,0.98369141
2.26999998,1.07009521,0.98037842
2.27999997,1.07320068,0.97707520
2.28999996,1.07630371,0.97377441
2.29999995,1.05519043,0.97047852
2.30999994,1.02993652,0.96719482
2.31999993,1.03303223,0.96391113
2.32999992,1.03612061,0.98600586
2.33999991,1.03920410,1.00990479
2.34999990,1.04228271,1.00663818
2.35999990,1.04535645,1.00337646
2.36999989,1.04842529,1.00011963
2.38000011,1.05149170,0.99686768
2.39000010,1.05455566,0.99362061
2.40000010,1.05761230,0.99038086
2.41000009,1.04954102,0.98714600
2.42000008,1.01916260,0.98391846
2.43000007,1.01426270,0.98069336
2.44000006,1.01730957,0.97747559
2.45000005,1.02035156,0.97426270
2.46000004,1.02339111,0.97105469
2.47000003,1.02642334,0.96785400
2.48000002,1.00030273,0.97606201
2.49000001,0.98001221,1.00833496
2.50000000,0.98304199,1.01074707
2.50999999,0.98606445,1.00756104
2.51999998,0.98908936,1.00437988
2.52999997,0.99210938,1.00120361
2.53999996,0.99512451,0.99803223
2.54999995,0.99813721,0.99486572
2.55999994,1.00114990,0.99170410
2.56999993,1.00415527,0.98854736
2.57999992,1.00716064,0.98539551
2.58999991,0.99186768,0.98224854
2.59999990,0.96080078,0.97910645
2.60999990,0.96373535,0.97596436
2.61999989,0.96673340,0.97283203
2.63000011,0.96972656,0.96970215
2.64000010,0.97271973,0.99761230
2.65000010,0.97571045,1.01586914
2.66000009,0.97870117,1.01274658
2.67000008,0.98168945,1.00963135
2.68000007,0.98467285,1.00652100
2.69000006,0.98765625,1.00341064
2.70000005,0.99063721,1.00030762
2.71000004,0.99361572,0.99720947
2.72000003,0.99659668,0.99411377
2.73000002,0.99957275,0.99102295
2.74000001,1.00254883,0.98793457
2.75000000,1.00552246,0.98484863
2.75999999,1.00849365,0.98177002
2.76999998,1.01146484,0.97869385
2.77999997,1.01443359,0.97562256
2.78999996,1.01740234,0.98498047
2.79999995,1.02036865,1.01770996
2.80999994,1.02333740,1.01878662
2.81999993,1.02630615,1.01572266
2.82999992,1.02927002,1.01266602
2.83999991,1.03223633,1.00961182
2.84999990,1.03520020,1.00656006
2.85999990,1.03816162,1.00351318
2.86999989,1.04112793,1.00046875
2.88000011,1.04409180,0.99742432
2.89000010,1.04705322,0.99438721
2.90000010,1.10236084,0.99135254
2.91000009,1.10532227,0.98832031
2.92000008,1.10828369,0.98529053
2.93000007,1.09325439,0.98226318
2.94000006,1.06116211,0.97924072
2.95000005,1.02903076,1.00243408
2.96000004,1.01546631,1.02553467
2.97000003,1.01843262,1.02251465
2.98000002,1.02139893,1.01949951
2.99000001,1.02436768,1.01648682
3.00000000,1.02733398,1.01347900
3.00999999,1.00508301,1.01047119
3.01999998,0.98094482,1.00746582
3.02999997,0.98391602,1.00446289
3.03999996,0.98688965,1.00146484
3.04999995,0.98986328,0.99846436
3.05999994,0.99283691,0.99546875
3.06999993,0.98044189,0.99247559
3.07999992,0.94799072,0.98948242
3.08999991,0.94944824,0.98649414
3.09999990,0.95242920,0.98369385
3.10999990,0.95541016,1.01624756
3.11999989,0.95839355,1.02985840
3.13000011,0.96137939,1.02687500
3.14000010,0.96436768,1.02389404
3.15000010,0.96735596,1.02091553
3.16000009,0.97034668,1.01793945
3.17000008,0.97333984,1.01496338
3.18000007,0.96183105,1.01198730
3.19000006,0.92919189,1.00901611
3.20000005,0.93000732,1.00604492
3.21000004,0.93300781,1.00307617
3.22000003,0.93601074,1.00010742
3.23000002,0.93901855,0.99713867
3.24000001,0.94202637,0.99417480
3.25000000,0.94503906,0.99120850
3.25999999,0.94805176,0.99311768
3.26999998,0.95106689,1.02528320
3.27999997,0.95408936,1.03465576
3.28999996,0.95711182,1.03169434
3.29999995,0.96013428,1.02873535
