s,left_x,left_y,right_x,right_y
3.44669318,5.86106967,18.75000157,6.46575014,20.79999790
3.45721960,5.84989746,18.75000205,6.45586962,20.79999885
3.46774936,5.83872260,18.75000244,6.44598495,20.79999933
3.47793245,5.83000082,18.75827421,6.43609620,20.79999990
3.50328135,5.83000068,18.79583972,6.42999960,20.81276415
3.52259755,5.82008827,18.80000054,6.42999962,20.84594263
3.53271079,5.80893445,18.80000107,6.42133830,20.84999924
3.54322696,5.79777942,18.80000024,6.41146094,20.84999867
3.55374599,5.78662049,18.80000032,6.40158156,20.84999762
3.56493139,5.78000070,18.81509842,6.39169549,20.84999930
3.58315849,5.77936172,18.85000001,6.38180375,20.84999787
3.59367180,5.76822988,18.85000172,6.37190904,20.84999882
3.60418940,5.75709430,18.85000095,6.36200951,20.84999938
3.61471057,5.74596038,18.85000055,6.35210089,20.84999790
3.62523460,5.73482243,18.85000106,6.34219107,20.84999830
3.63576150,5.72368515,18.85000032,6.33227440,20.84999919
3.64629292,5.71254606,18.85000106,6.32235058,20.84999716
3.65682650,5.70140703,18.85000139,6.31242241,20.84999805
3.66736412,5.69026518,18.85000144,6.30248931,20.84999868
3.67756748,5.68000009,18.85285764,6.29254846,20.84999784
3.69636440,5.68000021,18.88911208,6.28260411,20.84999858
3.70676255,5.67223631,18.90000158,6.27265058,20.84999837
3.71729755,5.66112307,18.90000220,6.26269401,20.84999758
3.72783637,5.65000947,18.90000158,6.25272978,20.84999727
3.73837733,5.63889698,18.90000281,6.24276033,20.84999760
3.74846673,5.63000037,18.90714271,6.23278418,20.84999834
3.77794743,5.63000027,18.94288291,6.22999974,20.87315381
3.79572010,5.62113125,18.94999975,6.22838303,20.90000053
3.80624485,5.61004812,18.95000094,6.21841661,20.89999887
3.81677318,5.59896560,18.95000065,6.20844236,20.90000026
3.82730365,5.58788471,18.95000207,6.19846258,20.90000008
3.83783770,5.57680605,18.95000166,6.18847318,20.89999855
3.84837556,5.56572418,18.95000087,6.17847923,20.89999913
3.85891485,5.55464721,18.95000134,6.16847770,20.89999924
3.86945748,5.54357137,18.94999979,6.15846786,20.89999968
3.88000369,5.53249579,18.95000000,6.14845127,20.89999846
3.89493656,5.53000042,18.97711452,6.13843024,20.90000029
3.91018486,5.52619715,19.00000167,6.12999976,20.90504872
3.92692494,5.51515352,19.00000234,6.12999924,20.93665403
3.93766141,5.50411084,19.00000169,6.12421787,20.94999808
3.94819474,5.49306827,19.00000266,6.11419381,20.94999786
3.95873094,5.48202849,19.00000171,6.10416137,20.94999868
3.96926951,5.47098994,19.00000285,6.09412278,20.94999831
3.97981143,5.45995185,19.00000257,6.08407704,20.94999852
3.99035573,5.44891764,19.00000296,6.07402255,20.94999795
4.00090265,5.43788233,19.00000271,6.06396394,20.94999959
4.01112747,5.43000058,19.00980218,6.05389614,20.94999790
4.02897167,5.43000019,19.04403790,6.04382343,20.94999949
4.03900719,5.42091559,19.05000171,6.03374311,20.94999972
4.04955339,5.40991212,19.05000110,6.02365462,20.94999890
4.06010199,5.39890943,19.05000178,6.01356044,20.94999828
4.07065296,5.38790782,19.05000138,6.00346023,20.94999865
4.08084249,5.38000061,19.05953010,5.99335228,20.94999789
4.09849930,5.38000027,19.09336333,5.98323771,20.94999811
4.11364603,5.37118385,19.10000027,5.98000016,20.97115379
4.12920856,5.36021283,19.10000051,5.97928152,21.00000026
4.13974905,5.34924305,19.10000123,5.96917068,21.00000086
4.15029287,5.33827305,19.10000160,5.95905295,21.00000027
4.16083860,5.32730718,19.10000024,5.94892760,20.99999890
4.17138672,5.31634042,19.10000074,5.93879773,21.00000028
4.18193769,5.30537603,19.09999974,5.92866013,21.00000064
4.19249105,5.29441382,19.09999988,5.91851570,20.99999970
4.20304680,5.28345416,19.10000102,5.90836406,20.99999988
4.21631813,5.28000036,19.12278948,5.89820722,20.99999887
4.23121738,5.27802491,19.15000157,5.88804405,21.00000071
4.24176979,5.26709005,19.15000060,5.87787412,20.99999936
4.25232506,5.25615510,19.15000072,5.86769869,21.00000056
4.26288176,5.24522408,19.15000208,5.85751577,20.99999877
