s,left_width,right_width
9.07718086,0.92099243,0.92099243
9.08739758,0.92086548,0.92086548
9.09761238,0.92073851,0.92073851
9.10782433,0.92060913,0.92060913
9.11803341,0.92048098,0.92048098
9.12823868,0.92035279,0.92035279
9.13844204,0.92022466,0.92022466
9.14864159,0.92009640,0.92009640
9.15883923,0.91996581,0.91996581
9.16903305,0.91983763,0.91983763
9.17922401,0.91970703,0.91970703
9.18941212,0.91957764,0.91957764
9.20122528,0.92786868,0.92786868
9.21926975,0.94485225,0.94485225
9.22946644,0.94471801,0.94471801
9.25033569,0.92419069,0.92419069
9.26079369,0.91892090,0.91892090
9.27099895,0.91878902,0.91878902
9.28120232,0.91865601,0.91865601
9.29140186,0.91852294,0.91852294
9.30159855,0.91838990,0.91838990
9.31179237,0.91825561,0.91825561
9.32198334,0.91812132,0.91812132
9.33217144,0.91798703,0.91798703
9.34235573,0.91785154,0.91785154
9.35253620,0.91771601,0.91771601
9.36271477,0.91757934,0.91757934
9.37946701,0.93287235,0.93287235
9.39231968,0.94278687,0.94278687
9.40250874,0.94264525,0.94264525
9.41269398,0.94250371,0.94250371
9.42287540,0.94236081,0.94236081
9.44759655,0.91766967,0.91766967
9.45765877,0.91661257,0.91661257
9.46785259,0.91647336,0.91647336
