s,left_width,right_width
6.75000000,0.97627930,0.85652832
6.76000023,0.94823975,0.85394775
6.76999998,0.95054443,0.85137451
6.78000021,0.95284424,0.84881104
6.78999996,0.95513428,0.84625488
6.80000019,0.95741699,0.84370605
6.80999994,0.95969482,0.84116699
6.82000017,0.96196533,0.83863281
6.82999992,0.96422852,0.83610840
6.84000015,0.96648438,0.86943359
6.84999990,0.96873291,0.88250732
6.86000013,0.97097656,0.87999756
6.86999989,0.97321289,0.87749512
6.88000011,0.97544189,0.87500000
6.88999987,0.97766357,0.87251221
6.90000010,0.97987793,0.87003662
6.90999985,0.98208496,0.86756592
6.92000008,0.98428711,0.86510254
6.92999983,0.98648193,0.86264648
6.94000006,0.98866943,0.86019775
6.94999981,0.99085205,0.85775635
6.96000004,0.99302734,0.85532471
6.96999979,0.96972412,0.85289795
6.98000002,0.94602539,0.85047852
6.98999977,0.94818848,0.84806641
7.00000000,0.95034424,0.84566406
7.01000023,0.95249268,0.84326660
7.01999998,0.95463379,0.84087646
7.03000021,0.95676758,0.84570068
7.03999996,0.95889648,0.88740234
7.05000019,0.96101563,0.88502930
7.05999994,0.96312988,0.88266113
7.07000017,0.96523682,0.88030029
7.07999992,0.96733887,0.87794434
7.09000015,0.96943359,0.87559570
7.09999990,0.97151855,0.87325684
7.11000013,0.97360107,0.87092285
7.11999989,0.97567383,0.86859375
7.13000011,0.97774170,0.86627441
7.13999987,0.97979980,0.86396240
7.15000010,0.98185547,0.86165283
7.15999985,0.98390137,0.85935303
7.17000008,0.98594238,0.85705811
7.17999983,0.98797607,0.86464355
7.19000006,0.96031738,0.90367188
7.19999981,0.94084961,0.90138916
7.21000004,0.94287109,0.89911377
7.21999979,0.94488281,0.89684814
7.23000002,0.94688965,0.89458740
7.23999977,0.94888916,0.89232910
7.25000000,0.95088379,0.89007813
7.26000023,0.95286865,0.88783691
7.26999998,0.95484863,0.88560059
7.28000021,0.95682373,0.88336914
7.28999996,0.95878906,0.88114258
7.30000019,0.96074951,0.87892578
7.30999994,0.96270264,0.87671143
7.32000017,0.96464844,0.87450684
7.32999992,0.96658936,0.88914795
7.34000015,0.96852295,0.92118164
7.34999990,0.97044922,0.91898682
7.36000013,0.93158447,0.91679688
7.36999989,0.92322754,0.91461426
7.38000011,0.92514160,0.91243652
7.38999987,0.92705078,0.91026123
7.40000010,0.92895020,0.90809570
7.40999985,0.93084473,0.90593506
7.42000008,0.93273193,0.90377930
7.42999983,0.93461182,0.90163086
7.44000006,0.93648682,0.89948730
7.44999981,0.93835449,0.89734863
7.46000004,0.94021484,0.89521729
7.46999979,0.94207031,0.89308838
7.48000002,0.94392090,0.92182373
7.48999977,0.94576172,0.93981201
7.50000000,0.94759766,0.93769287
7.51000023,0.94942627,0.93558105
7.51999998,0.95124756,0.93347412
7.53000021,0.90396729,0.93137207
7.53999996,0.90395020,0.92927490
7.55000019,0.90576416,0.92718262
7.55999994,0.90756592,0.92509766
7.57000017,0.90936523,0.92301758
7.57999992,0.91115723,0.92093994
7.59000015,0.91294434,0.91886963
7.59999990,0.91472168,0.91680420
7.61000013,0.91649414,0.91474365
7.61999989,0.91825928,0.91269043
7.63000011,0.92001953,0.91063965
7.63999987,0.92177246,0.90859375
7.65000010,0.92352295,0.90655273
7.65999985,0.92526367,0.90451904
7.67000008,0.92699951,0.92520752
7.67999983,0.92872559,0.95127686
7.69000006,0.93044922,0.94924805
7.69999981,0.93216553,0.94722412
7.71000004,0.93387451,0.94520752
7.71999979,0.93557861,0.94319092
7.73000002,0.93727783,0.94118164
7.73999977,0.93896729,0.93917969
