q_v,q_dist,q_du,q_steer,q_lat_g,q_collision,q_progress,q_escape_vel,status,lap_time,max_distance
1.3,0.0,0.5,7.0,250.0,200.0,10.0,8.0,Finished,37.99932551383972,0.0
1.3,0.0,0.5,7.0,250.0,200.0,13.0,5.0,Finished,29.999433040618896,0.0
1.3,0.0,0.5,7.0,250.0,200.0,13.0,6.5,Finished,36.99938344955444,0.0
1.3,0.0,0.5,7.0,250.0,200.0,13.0,8.0,Finished,30.99923014640808,0.0
1.3,0.0,0.5,7.0,250.0,200.0,16.0,5.0,Finished,23.999298334121704,0.0
1.3,0.0,0.5,7.0,250.0,200.0,16.0,6.5,Finished,24.999298572540283,0.0
1.3,0.0,0.5,7.0,250.0,200.0,16.0,8.0,Finished,29.999522924423218,0.0
1.3,0.0,0.5,7.0,250.0,150.0,10.0,5.0,Finished,23.999290466308594,0.0
1.3,0.0,0.5,7.0,250.0,150.0,10.0,6.5,Finished,30.999080419540405,0.0
1.3,0.0,0.5,7.0,250.0,150.0,10.0,8.0,Crashed,999.0,11.325885621701604
1.3,0.0,0.5,7.0,250.0,150.0,13.0,5.0,Finished,28.999290227890015,0.0
1.3,0.0,0.5,7.0,250.0,150.0,13.0,6.5,Finished,23.999201774597168,0.0
1.3,0.0,0.5,7.0,250.0,150.0,13.0,8.0,Finished,24.99932360649109,0.0
1.3,0.0,0.5,7.0,250.0,150.0,16.0,5.0,Crashed,999.0,9.120269508726523
1.3,0.0,0.5,7.0,250.0,150.0,16.0,6.5,Finished,24.999302625656128,0.0
1.3,0.0,0.5,7.0,250.0,150.0,16.0,8.0,Finished,30.999478101730347,0.0
1.3,0.0,0.5,7.0,300.0,200.0,10.0,5.0,Crashed,999.0,8.95221968473579
1.3,0.0,0.5,7.0,300.0,200.0,10.0,6.5,Finished,24.999390602111816,0.0
1.3,0.0,0.5,7.0,300.0,200.0,10.0,8.0,Finished,23.99924373626709,0.0
1.3,0.0,0.5,7.0,300.0,200.0,13.0,5.0,Finished,29.999289512634277,0.0
1.3,0.0,0.5,7.0,300.0,200.0,13.0,6.5,Finished,23.99927043914795,0.0
1.3,0.0,0.5,7.0,300.0,200.0,13.0,8.0,Finished,31.999240159988403,0.0
1.3,0.0,0.5,7.0,300.0,200.0,16.0,5.0,Finished,30.99936294555664,0.0
1.3,0.0,0.5,7.0,300.0,200.0,16.0,6.5,Finished,29.99929189682007,0.0
1.3,0.0,0.5,7.0,300.0,200.0,16.0,8.0,Finished,24.999255418777466,0.0
1.3,0.0,0.5,7.0,300.0,150.0,10.0,5.0,Finished,24.998981714248657,0.0
1.3,0.0,0.5,7.0,300.0,150.0,10.0,6.5,Finished,34.999388694763184,0.0
1.3,0.0,0.5,7.0,300.0,150.0,10.0,8.0,Finished,24.99929928779602,0.0
1.3,0.0,0.5,7.0,300.0,150.0,13.0,5.0,Finished,29.99946093559265,0.0
1.3,0.0,0.5,7.0,300.0,150.0,13.0,6.5,Finished,23.99953818321228,0.0
1.3,0.0,0.5,7.0,300.0,150.0,13.0,8.0,Finished,24.999346494674683,0.0
1.3,0.0,0.5,7.0,300.0,150.0,16.0,5.0,Finished,29.999284267425537,0.0
1.3,0.0,0.5,7.0,300.0,150.0,16.0,6.5,Finished,23.999369859695435,0.0
1.3,0.0,0.5,7.0,300.0,150.0,16.0,8.0,Finished,23.99892497062683,0.0
1.3,0.0,0.8,3.0,200.0,200.0,10.0,5.0,Crashed,999.0,9.371627184293196
1.3,0.0,0.8,3.0,200.0,200.0,10.0,6.5,Crashed,999.0,9.276493378858893
1.3,0.0,0.8,3.0,200.0,200.0,10.0,8.0,Finished,23.99914789199829,0.0
1.3,0.0,0.8,3.0,200.0,200.0,13.0,5.0,Finished,28.99925446510315,0.0
1.3,0.0,0.8,3.0,200.0,200.0,13.0,6.5,Finished,23.999375581741333,0.0
1.3,0.0,0.8,3.0,200.0,200.0,13.0,8.0,Finished,32.99919867515564,0.0
1.3,0.0,0.8,3.0,200.0,200.0,16.0,5.0,Finished,23.999303340911865,0.0
1.3,0.0,0.8,3.0,200.0,200.0,16.0,6.5,Finished,23.99929451942444,0.0
1.3,0.0,0.8,3.0,200.0,200.0,16.0,8.0,Finished,24.998894691467285,0.0
1.3,0.0,0.8,3.0,200.0,150.0,10.0,5.0,Finished,23.999396324157715,0.0
1.3,0.0,0.8,3.0,200.0,150.0,10.0,6.5,Finished,23.999351501464844,0.0
1.3,0.0,0.8,3.0,200.0,150.0,10.0,8.0,Finished,31.99937343597412,0.0
1.3,0.0,0.8,3.0,200.0,150.0,13.0,5.0,Finished,35.99921202659607,0.0
1.3,0.0,0.8,3.0,200.0,150.0,13.0,6.5,Finished,34.999308586120605,0.0
1.3,0.0,0.8,3.0,200.0,150.0,13.0,8.0,Finished,24.99878740310669,0.0
1.3,0.0,0.8,3.0,200.0,150.0,16.0,5.0,Finished,29.999327898025513,0.0
1.3,0.0,0.8,3.0,200.0,150.0,16.0,6.5,Finished,31.999167680740356,0.0
1.3,0.0,0.8,3.0,200.0,150.0,16.0,8.0,Finished,29.999280214309692,0.0
1.3,0.0,0.8,3.0,250.0,200.0,10.0,5.0,Finished,23.999301195144653,0.0
1.3,0.0,0.8,3.0,250.0,200.0,10.0,6.5,Finished,29.999043226242065,0.0
1.3,0.0,0.8,3.0,250.0,200.0,10.0,8.0,Finished,35.99930691719055,0.0
1.3,0.0,0.8,3.0,250.0,200.0,13.0,5.0,Finished,23.999253511428833,0.0
1.3,0.0,0.8,3.0,250.0,200.0,13.0,6.5,Finished,24.99942970275879,0.0
1.3,0.0,0.8,3.0,250.0,200.0,13.0,8.0,Finished,24.999188661575317,0.0
1.3,0.0,0.8,3.0,250.0,200.0,16.0,5.0,Finished,22.99923801422119,0.0
1.3,0.0,0.8,3.0,250.0,200.0,16.0,6.5,Finished,41.999271631240845,0.0
1.3,0.0,0.8,3.0,250.0,200.0,16.0,8.0,Finished,29.999515295028687,0.0
1.3,0.0,0.8,3.0,250.0,150.0,10.0,5.0,Finished,23.9992995262146,0.0
1.3,0.0,0.8,3.0,250.0,150.0,10.0,6.5,Crashed,999.0,9.351211013740816
1.3,0.0,0.8,3.0,250.0,150.0,10.0,8.0,Finished,23.999139308929443,0.0
1.3,0.0,0.8,3.0,250.0,150.0,13.0,5.0,Crashed,999.0,8.993744935190934
1.3,0.0,0.8,3.0,250.0,150.0,13.0,6.5,Finished,24.999241828918457,0.0
1.3,0.0,0.8,3.0,250.0,150.0,13.0,8.0,Finished,24.99910616874695,0.0
1.3,0.0,0.8,3.0,250.0,150.0,16.0,5.0,Finished,29.999272346496582,0.0
1.3,0.0,0.8,3.0,250.0,150.0,16.0,6.5,Finished,23.999231338500977,0.0
1.3,0.0,0.8,3.0,250.0,150.0,16.0,8.0,Finished,28.999301195144653,0.0
1.3,0.0,0.8,3.0,300.0,200.0,10.0,5.0,Finished,24.99932026863098,0.0
1.3,0.0,0.8,3.0,300.0,200.0,10.0,6.5,Finished,23.999361515045166,0.0
1.3,0.0,0.8,3.0,300.0,200.0,10.0,8.0,Finished,23.999539852142334,0.0
1.3,0.0,0.8,3.0,300.0,200.0,13.0,5.0,Finished,24.999449491500854,0.0
1.3,0.0,0.8,3.0,300.0,200.0,13.0,6.5,Finished,29.999306678771973,0.0
1.3,0.0,0.8,3.0,300.0,200.0,13.0,8.0,Finished,24.999236583709717,0.0
1.3,0.0,0.8,3.0,300.0,200.0,16.0,5.0,Crashed,999.0,8.566066537862476
1.3,0.0,0.8,3.0,300.0,200.0,16.0,6.5,Finished,23.999387502670288,0.0
1.3,0.0,0.8,3.0,300.0,200.0,16.0,8.0,Finished,23.999160051345825,0.0
1.3,0.0,0.8,3.0,300.0,150.0,10.0,5.0,Finished,23.9992094039917,0.0
1.3,0.0,0.8,3.0,300.0,150.0,10.0,6.5,Finished,29.999252319335938,0.0
1.3,0.0,0.8,3.0,300.0,150.0,10.0,8.0,Finished,30.999469995498657,0.0
1.3,0.0,0.8,3.0,300.0,150.0,13.0,5.0,Finished,23.999274492263794,0.0
1.3,0.0,0.8,3.0,300.0,150.0,13.0,6.5,Finished,24.999355792999268,0.0
1.3,0.0,0.8,3.0,300.0,150.0,13.0,8.0,Finished,29.999403715133667,0.0
1.3,0.0,0.8,3.0,300.0,150.0,16.0,5.0,Finished,29.99937629699707,0.0
1.3,0.0,0.8,3.0,300.0,150.0,16.0,6.5,Finished,24.99915623664856,0.0
1.3,0.0,0.8,3.0,300.0,150.0,16.0,8.0,Finished,25.999227285385132,0.0
1.3,0.0,0.8,5.0,200.0,200.0,10.0,5.0,Finished,24.99932098388672,0.0
1.3,0.0,0.8,5.0,200.0,200.0,10.0,6.5,Finished,23.999300003051758,0.0
1.3,0.0,0.8,5.0,200.0,200.0,10.0,8.0,Finished,23.99951672554016,0.0
1.3,0.0,0.8,5.0,200.0,200.0,13.0,5.0,Finished,23.99917197227478,0.0
1.3,0.0,0.8,5.0,200.0,200.0,13.0,6.5,Finished,23.999104022979736,0.0
1.3,0.0,0.8,5.0,200.0,200.0,13.0,8.0,Finished,29.999441623687744,0.0
1.3,0.0,0.8,5.0,200.0,200.0,16.0,5.0,Finished,24.999282360076904,0.0
1.3,0.0,0.8,5.0,200.0,200.0,16.0,6.5,Finished,23.999319314956665,0.0
1.3,0.0,0.8,5.0,200.0,200.0,16.0,8.0,Finished,23.999113082885742,0.0
1.3,0.0,0.8,5.0,200.0,150.0,10.0,5.0,Finished,28.9988431930542,0.0
1.3,0.0,0.8,5.0,200.0,150.0,10.0,6.5,Finished,23.999362230300903,0.0
1.3,0.0,0.8,5.0,200.0,150.0,10.0,8.0,Finished,23.99923324584961,0.0
1.3,0.0,0.8,5.0,200.0,150.0,13.0,5.0,Finished,24.999321222305298,0.0
1.3,0.0,0.8,5.0,200.0,150.0,13.0,6.5,Finished,24.99930191040039,0.0
1.3,0.0,0.8,5.0,200.0,150.0,13.0,8.0,Finished,25.999233722686768,0.0
1.3,0.0,0.8,5.0,200.0,150.0,16.0,5.0,Finished,24.99928903579712,0.0
1.3,0.0,0.8,5.0,200.0,150.0,16.0,6.5,Crashed,999.0,9.568967985443463
1.3,0.0,0.8,5.0,200.0,150.0,16.0,8.0,Finished,24.999410152435303,0.0
1.3,0.0,0.8,5.0,250.0,200.0,10.0,5.0,Finished,34.99925923347473,0.0
1.3,0.0,0.8,5.0,250.0,200.0,10.0,6.5,Finished,29.99938678741455,0.0
1.3,0.0,0.8,5.0,250.0,200.0,10.0,8.0,Crashed,999.0,10.555586687608745
1.3,0.0,0.8,5.0,250.0,200.0,13.0,5.0,Crashed,999.0,9.19551280135236
1.3,0.0,0.8,5.0,250.0,200.0,13.0,6.5,Finished,23.999375581741333,0.0
1.3,0.0,0.8,5.0,250.0,200.0,13.0,8.0,Finished,23.999340057373047,0.0
1.3,0.0,0.8,5.0,250.0,200.0,16.0,5.0,Finished,28.999594688415527,0.0
1.3,0.0,0.8,5.0,250.0,200.0,16.0,6.5,Finished,23.999324083328247,0.0
1.3,0.0,0.8,5.0,250.0,200.0,16.0,8.0,Finished,23.999372720718384,0.0
1.3,0.0,0.8,5.0,250.0,150.0,10.0,5.0,Finished,24.999327898025513,0.0
1.3,0.0,0.8,5.0,250.0,150.0,10.0,6.5,Finished,30.999334812164307,0.0
1.3,0.0,0.8,5.0,250.0,150.0,10.0,8.0,Finished,24.99920630455017,0.0
1.3,0.0,0.8,5.0,250.0,150.0,13.0,5.0,Finished,29.99941062927246,0.0
1.3,0.0,0.8,5.0,250.0,150.0,13.0,6.5,Finished,24.999330759048462,0.0
1.3,0.0,0.8,5.0,250.0,150.0,13.0,8.0,Finished,24.999233961105347,0.0
1.3,0.0,0.8,5.0,250.0,150.0,16.0,5.0,Finished,35.99926829338074,0.0
1.3,0.0,0.8,5.0,250.0,150.0,16.0,6.5,Finished,24.99924397468567,0.0
1.3,0.0,0.8,5.0,250.0,150.0,16.0,8.0,Finished,23.999228715896606,0.0
1.3,0.0,0.8,5.0,300.0,200.0,10.0,5.0,Finished,23.99932050704956,0.0
1.3,0.0,0.8,5.0,300.0,200.0,10.0,6.5,Finished,28.999399423599243,0.0
1.3,0.0,0.8,5.0,300.0,200.0,10.0,8.0,Finished,24.99927258491516,0.0
1.3,0.0,0.8,5.0,300.0,200.0,13.0,5.0,Finished,24.999038219451904,0.0
1.3,0.0,0.8,5.0,300.0,200.0,13.0,6.5,Finished,24.999339818954468,0.0
1.3,0.0,0.8,5.0,300.0,200.0,13.0,8.0,Finished,29.999396562576294,0.0
1.3,0.0,0.8,5.0,300.0,200.0,16.0,5.0,Finished,23.999539375305176,0.0
1.3,0.0,0.8,5.0,300.0,200.0,16.0,6.5,Finished,29.999146938323975,0.0
1.3,0.0,0.8,5.0,300.0,200.0,16.0,8.0,Finished,23.99918293952942,0.0
1.3,0.0,0.8,5.0,300.0,150.0,10.0,5.0,Finished,29.99932885169983,0.0
1.3,0.0,0.8,5.0,300.0,150.0,10.0,6.5,Finished,23.999386310577393,0.0
1.3,0.0,0.8,5.0,300.0,150.0,10.0,8.0,Finished,30.999353885650635,0.0
1.3,0.0,0.8,5.0,300.0,150.0,13.0,5.0,Finished,23.9992995262146,0.0
1.3,0.0,0.8,5.0,300.0,150.0,13.0,6.5,Crashed,999.0,10.759849825941938
1.3,0.0,0.8,5.0,300.0,150.0,13.0,8.0,Finished,24.999414443969727,0.0
1.3,0.0,0.8,5.0,300.0,150.0,16.0,5.0,Finished,24.99932360649109,0.0
1.3,0.0,0.8,5.0,300.0,150.0,16.0,6.5,Finished,23.999333143234253,0.0
1.3,0.0,0.8,5.0,300.0,150.0,16.0,8.0,Finished,24.999207258224487,0.0
1.3,0.0,0.8,7.0,200.0,200.0,10.0,5.0,Finished,23.998998403549194,0.0
1.3,0.0,0.8,7.0,200.0,200.0,10.0,6.5,Finished,34.99933314323425,0.0
1.3,0.0,0.8,7.0,200.0,200.0,10.0,8.0,Finished,23.999272346496582,0.0
1.3,0.0,0.8,7.0,200.0,200.0,13.0,5.0,Finished,23.999380826950073,0.0
1.3,0.0,0.8,7.0,200.0,200.0,13.0,6.5,Finished,40.99928402900696,0.0
1.3,0.0,0.8,7.0,200.0,200.0,13.0,8.0,Finished,24.99930453300476,0.0
1.3,0.0,0.8,7.0,200.0,200.0,16.0,5.0,Crashed,999.0,9.46916685588748
1.3,0.0,0.8,7.0,200.0,200.0,16.0,6.5,Crashed,999.0,9.20463959255279
1.3,0.0,0.8,7.0,200.0,200.0,16.0,8.0,Finished,30.999239683151245,0.0
1.3,0.0,0.8,7.0,200.0,150.0,10.0,5.0,Finished,23.99924659729004,0.0
1.3,0.0,0.8,7.0,200.0,150.0,10.0,6.5,Finished,24.99925398826599,0.0
1.3,0.0,0.8,7.0,200.0,150.0,10.0,8.0,Finished,24.999324798583984,0.0
1.3,0.0,0.8,7.0,200.0,150.0,13.0,5.0,Finished,24.999369621276855,0.0
1.3,0.0,0.8,7.0,200.0,150.0,13.0,6.5,Finished,23.99941396713257,0.0
1.3,0.0,0.8,7.0,200.0,150.0,13.0,8.0,Finished,32.99917268753052,0.0
1.3,0.0,0.8,7.0,200.0,150.0,16.0,5.0,Finished,23.99939227104187,0.0
1.3,0.0,0.8,7.0,200.0,150.0,16.0,6.5,Finished,23.99929404258728,0.0
1.3,0.0,0.8,7.0,200.0,150.0,16.0,8.0,Finished,29.999300479888916,0.0
1.3,0.0,0.8,7.0,250.0,200.0,10.0,5.0,Crashed,999.0,9.544140130387884
1.3,0.0,0.8,7.0,250.0,200.0,10.0,6.5,Finished,23.999292135238647,0.0
1.3,0.0,0.8,7.0,250.0,200.0,10.0,8.0,Finished,23.999231100082397,0.0
1.3,0.0,0.8,7.0,250.0,200.0,13.0,5.0,Finished,28.99937415122986,0.0
1.3,0.0,0.8,7.0,250.0,200.0,13.0,6.5,Finished,30.999263525009155,0.0
1.3,0.0,0.8,7.0,250.0,200.0,13.0,8.0,Finished,35.99936127662659,0.0
1.3,0.0,0.8,7.0,250.0,200.0,16.0,5.0,Finished,23.999241828918457,0.0
1.3,0.0,0.8,7.0,250.0,200.0,16.0,6.5,Crashed,999.0,9.295152825833737
1.3,0.0,0.8,7.0,250.0,200.0,16.0,8.0,Finished,23.999258041381836,0.0
1.3,0.0,0.8,7.0,250.0,150.0,10.0,5.0,Finished,24.999393701553345,0.0
1.3,0.0,0.8,7.0,250.0,150.0,10.0,6.5,Finished,23.999433994293213,0.0
1.3,0.0,0.8,7.0,250.0,150.0,10.0,8.0,Finished,24.999257802963257,0.0
1.3,0.0,0.8,7.0,250.0,150.0,13.0,5.0,Finished,29.999430656433105,0.0
1.3,0.0,0.8,7.0,250.0,150.0,13.0,6.5,Finished,23.99943447113037,0.0
1.3,0.0,0.8,7.0,250.0,150.0,13.0,8.0,Finished,23.999414205551147,0.0
1.3,0.0,0.8,7.0,250.0,150.0,16.0,5.0,Finished,40.99938178062439,0.0
1.3,0.0,0.8,7.0,250.0,150.0,16.0,6.5,Finished,26.9993097782135,0.0
1.3,0.0,0.8,7.0,250.0,150.0,16.0,8.0,Crashed,999.0,9.577929019023099
1.3,0.0,0.8,7.0,300.0,200.0,10.0,5.0,Finished,23.999254941940308,0.0
1.3,0.0,0.8,7.0,300.0,200.0,10.0,6.5,Finished,23.99934697151184,0.0
1.3,0.0,0.8,7.0,300.0,200.0,10.0,8.0,Finished,25.999396085739136,0.0
1.3,0.0,0.8,7.0,300.0,200.0,13.0,5.0,Finished,29.999343633651733,0.0
1.3,0.0,0.8,7.0,300.0,200.0,13.0,6.5,Finished,23.999265432357788,0.0
1.3,0.0,0.8,7.0,300.0,200.0,13.0,8.0,Finished,29.999027252197266,0.0
1.3,0.0,0.8,7.0,300.0,200.0,16.0,5.0,Finished,28.999333143234253,0.0
1.3,0.0,0.8,7.0,300.0,200.0,16.0,6.5,Crashed,999.0,8.904027330828749
1.3,0.0,0.8,7.0,300.0,200.0,16.0,8.0,Finished,24.99925923347473,0.0
1.3,0.0,0.8,7.0,300.0,150.0,10.0,5.0,Finished,28.99929141998291,0.0
1.3,0.0,0.8,7.0,300.0,150.0,10.0,6.5,Finished,35.99883818626404,0.0
1.3,0.0,0.8,7.0,300.0,150.0,10.0,8.0,Finished,30.99923610687256,0.0
1.3,0.0,0.8,7.0,300.0,150.0,13.0,5.0,Finished,23.99925684928894,0.0
1.3,0.0,0.8,7.0,300.0,150.0,13.0,6.5,Finished,23.99927854537964,0.0
1.3,0.0,0.8,7.0,300.0,150.0,13.0,8.0,Finished,29.99929428100586,0.0
1.3,0.0,0.8,7.0,300.0,150.0,16.0,5.0,Finished,23.999279737472534,0.0
1.3,0.0,0.8,7.0,300.0,150.0,16.0,6.5,Finished,23.99938678741455,0.0
1.3,0.0,0.8,7.0,300.0,150.0,16.0,8.0,Finished,29.99943995475769,0.0
1.5,0.0,0.2,3.0,200.0,200.0,10.0,5.0,Finished,35.99890065193176,0.0
1.5,0.0,0.2,3.0,200.0,200.0,10.0,6.5,Finished,30.99935245513916,0.0
1.5,0.0,0.2,3.0,200.0,200.0,10.0,8.0,Finished,30.999268054962158,0.0
1.5,0.0,0.2,3.0,200.0,200.0,13.0,5.0,Finished,23.99947428703308,0.0
1.5,0.0,0.2,3.0,200.0,200.0,13.0,6.5,Finished,23.999168157577515,0.0
1.5,0.0,0.2,3.0,200.0,200.0,13.0,8.0,Finished,42.99912714958191,0.0
1.5,0.0,0.2,3.0,200.0,200.0,16.0,5.0,Finished,23.999322652816772,0.0
1.5,0.0,0.2,3.0,200.0,200.0,16.0,6.5,Finished,31.999418020248413,0.0
1.5,0.0,0.2,3.0,200.0,200.0,16.0,8.0,Finished,23.999288082122803,0.0
1.5,0.0,0.2,3.0,200.0,150.0,10.0,5.0,Finished,23.999284982681274,0.0
1.5,0.0,0.2,3.0,200.0,150.0,10.0,6.5,Finished,24.999321460723877,0.0
1.5,0.0,0.2,3.0,200.0,150.0,10.0,8.0,Finished,23.99926495552063,0.0
1.5,0.0,0.2,3.0,200.0,150.0,13.0,5.0,Finished,28.998950004577637,0.0
1.5,0.0,0.2,3.0,200.0,150.0,13.0,6.5,Finished,24.998894691467285,0.0
1.5,0.0,0.2,3.0,200.0,150.0,13.0,8.0,Finished,23.999338626861572,0.0
1.5,0.0,0.2,3.0,200.0,150.0,16.0,5.0,Finished,23.999358654022217,0.0
1.5,0.0,0.2,3.0,200.0,150.0,16.0,6.5,Crashed,999.0,8.907359402250105
1.5,0.0,0.2,3.0,200.0,150.0,16.0,8.0,Finished,24.999428272247314,0.0
1.5,0.0,0.2,3.0,250.0,200.0,10.0,5.0,Finished,24.999415397644043,0.0
1.5,0.0,0.2,3.0,250.0,200.0,10.0,6.5,Finished,30.99935269355774,0.0
1.5,0.0,0.2,3.0,250.0,200.0,10.0,8.0,Finished,36.999470949172974,0.0
1.5,0.0,0.2,3.0,250.0,200.0,13.0,5.0,Finished,23.99939489364624,0.0
1.5,0.0,0.2,3.0,250.0,200.0,13.0,6.5,Finished,25.99901247024536,0.0
1.5,0.0,0.2,3.0,250.0,200.0,13.0,8.0,Finished,23.999306440353394,0.0
1.5,0.0,0.2,3.0,250.0,200.0,16.0,5.0,Finished,23.999213457107544,0.0
1.5,0.0,0.2,3.0,250.0,200.0,16.0,6.5,Finished,29.999542474746704,0.0
1.5,0.0,0.2,3.0,250.0,200.0,16.0,8.0,Finished,30.999292373657227,0.0
1.5,0.0,0.2,3.0,250.0,150.0,10.0,5.0,Finished,23.99931573867798,0.0
1.5,0.0,0.2,3.0,250.0,150.0,10.0,6.5,Finished,24.999146938323975,0.0
1.5,0.0,0.2,3.0,250.0,150.0,10.0,8.0,Finished,32.998982667922974,0.0
1.5,0.0,0.2,3.0,250.0,150.0,13.0,5.0,Finished,24.99879765510559,0.0
1.5,0.0,0.2,3.0,250.0,150.0,13.0,6.5,Finished,23.99923276901245,0.0
1.5,0.0,0.2,3.0,250.0,150.0,13.0,8.0,Finished,24.999356985092163,0.0
1.5,0.0,0.2,3.0,250.0,150.0,16.0,5.0,Finished,23.99923038482666,0.0
1.5,0.0,0.2,3.0,250.0,150.0,16.0,6.5,Finished,34.99926280975342,0.0
1.5,0.0,0.2,3.0,250.0,150.0,16.0,8.0,Finished,24.999302864074707,0.0
1.5,0.0,0.2,3.0,300.0,200.0,10.0,5.0,Finished,23.99922513961792,0.0
1.5,0.0,0.2,3.0,300.0,200.0,10.0,6.5,Finished,24.999366998672485,0.0
1.5,0.0,0.2,3.0,300.0,200.0,10.0,8.0,Crashed,999.0,8.86571870728357
1.5,0.0,0.2,3.0,300.0,200.0,13.0,5.0,Finished,24.999234914779663,0.0
1.5,0.0,0.2,3.0,300.0,200.0,13.0,6.5,Finished,23.99933409690857,0.0
1.5,0.0,0.2,3.0,300.0,200.0,13.0,8.0,Finished,24.999266386032104,0.0
1.5,0.0,0.2,3.0,300.0,200.0,16.0,5.0,Finished,23.99932074546814,0.0
1.5,0.0,0.2,3.0,300.0,200.0,16.0,6.5,Crashed,999.0,8.902780505784643
1.5,0.0,0.2,3.0,300.0,200.0,16.0,8.0,Finished,36.9993417263031,0.0
1.5,0.0,0.2,3.0,300.0,150.0,10.0,5.0,Finished,23.99918508529663,0.0
1.5,0.0,0.2,3.0,300.0,150.0,10.0,6.5,Finished,23.99929165840149,0.0
1.5,0.0,0.2,3.0,300.0,150.0,10.0,8.0,Finished,26.999171495437622,0.0
1.5,0.0,0.2,3.0,300.0,150.0,13.0,5.0,Finished,35.999419927597046,0.0
1.5,0.0,0.2,3.0,300.0,150.0,13.0,6.5,Finished,30.9994375705719,0.0
1.5,0.0,0.2,3.0,300.0,150.0,13.0,8.0,Finished,23.999305486679077,0.0
1.5,0.0,0.2,3.0,300.0,150.0,16.0,5.0,Finished,23.9992618560791,0.0
1.5,0.0,0.2,3.0,300.0,150.0,16.0,6.5,Finished,23.999216556549072,0.0
1.5,0.0,0.2,3.0,300.0,150.0,16.0,8.0,Finished,30.999089002609253,0.0
1.5,0.0,0.2,5.0,200.0,200.0,10.0,5.0,Finished,28.99929666519165,0.0
1.5,0.0,0.2,5.0,200.0,200.0,10.0,6.5,Finished,25.99935507774353,0.0
1.5,0.0,0.2,5.0,200.0,200.0,10.0,8.0,Finished,29.99904751777649,0.0
1.5,0.0,0.2,5.0,200.0,200.0,13.0,5.0,Finished,23.999414682388306,0.0
1.5,0.0,0.2,5.0,200.0,200.0,13.0,6.5,Finished,24.999342679977417,0.0
1.5,0.0,0.2,5.0,200.0,200.0,13.0,8.0,Finished,24.999200105667114,0.0
1.5,0.0,0.2,5.0,200.0,200.0,16.0,5.0,Finished,23.999277114868164,0.0
1.5,0.0,0.2,5.0,200.0,200.0,16.0,6.5,Finished,28.999455213546753,0.0
1.5,0.0,0.2,5.0,200.0,200.0,16.0,8.0,Finished,23.999446153640747,0.0
1.5,0.0,0.2,5.0,200.0,150.0,10.0,5.0,Finished,23.99924874305725,0.0
1.5,0.0,0.2,5.0,200.0,150.0,10.0,6.5,Crashed,999.0,9.054967086161557
1.5,0.0,0.2,5.0,200.0,150.0,10.0,8.0,Finished,29.999370574951172,0.0
1.5,0.0,0.2,5.0,200.0,150.0,13.0,5.0,Finished,28.99925470352173,0.0
1.5,0.0,0.2,5.0,200.0,150.0,13.0,6.5,Crashed,999.0,9.49813083643042
1.5,0.0,0.2,5.0,200.0,150.0,13.0,8.0,Finished,25.999392986297607,0.0
1.5,0.0,0.2,5.0,200.0,150.0,16.0,5.0,Finished,23.999430179595947,0.0
1.5,0.0,0.2,5.0,200.0,150.0,16.0,6.5,Finished,24.99941372871399,0.0
1.5,0.0,0.2,5.0,200.0,150.0,16.0,8.0,Finished,24.999284982681274,0.0
1.5,0.0,0.2,5.0,250.0,200.0,10.0,5.0,Finished,23.999560832977295,0.0
1.5,0.0,0.2,5.0,250.0,200.0,10.0,6.5,Finished,24.999266386032104,0.0
1.5,0.0,0.2,5.0,250.0,200.0,10.0,8.0,Finished,30.99940013885498,0.0
1.5,0.0,0.2,5.0,250.0,200.0,13.0,5.0,Finished,23.99943733215332,0.0
1.5,0.0,0.2,5.0,250.0,200.0,13.0,6.5,Finished,30.99935531616211,0.0
1.5,0.0,0.2,5.0,250.0,200.0,13.0,8.0,Finished,23.999385118484497,0.0
1.5,0.0,0.2,5.0,250.0,200.0,16.0,5.0,Finished,29.999331951141357,0.0
1.5,0.0,0.2,5.0,250.0,200.0,16.0,6.5,Finished,23.99931836128235,0.0
1.5,0.0,0.2,5.0,250.0,200.0,16.0,8.0,Finished,24.999407052993774,0.0
1.5,0.0,0.2,5.0,250.0,150.0,10.0,5.0,Finished,29.999263286590576,0.0
1.5,0.0,0.2,5.0,250.0,150.0,10.0,6.5,Finished,24.999239206314087,0.0
1.5,0.0,0.2,5.0,250.0,150.0,10.0,8.0,Finished,24.999287128448486,0.0
1.5,0.0,0.2,5.0,250.0,150.0,13.0,5.0,Finished,23.99926257133484,0.0
1.5,0.0,0.2,5.0,250.0,150.0,13.0,6.5,Finished,23.999364376068115,0.0
1.5,0.0,0.2,5.0,250.0,150.0,13.0,8.0,Finished,30.998927116394043,0.0
1.5,0.0,0.2,5.0,250.0,150.0,16.0,5.0,Finished,23.999363899230957,0.0
1.5,0.0,0.2,5.0,250.0,150.0,16.0,6.5,Finished,29.999287843704224,0.0
1.5,0.0,0.2,5.0,250.0,150.0,16.0,8.0,Finished,29.999362468719482,0.0
1.5,0.0,0.2,5.0,300.0,200.0,10.0,5.0,Finished,23.99905753135681,0.0
1.5,0.0,0.2,5.0,300.0,200.0,10.0,6.5,Finished,29.9990713596344,0.0
1.5,0.0,0.2,5.0,300.0,200.0,10.0,8.0,Finished,30.999251127243042,0.0
1.5,0.0,0.2,5.0,300.0,200.0,13.0,5.0,Finished,29.99941349029541,0.0
