x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
7.39173937,19.63154602,2.45409180,0.79186279,3.24595459,6.79944381,17.25000178,7.58285561,20.39999986
7.38197327,19.63369560,2.45622314,0.82094482,3.27716797,6.78948814,17.25000236,7.57999990,20.43039872
7.37220716,19.63584709,2.45836670,0.83889893,3.29726562,6.77949694,17.25000106,7.57446502,20.44999889
7.36244106,19.63799667,2.46051270,0.83666016,3.29717285,6.76947489,17.25000298,7.56407025,20.44999784
7.35267496,19.64014626,2.46266846,0.83442627,3.29709473,6.75942658,17.25000133,7.55368539,20.44999937
7.34290886,19.64229774,2.46483154,0.83218994,3.29702148,6.74934640,17.25000216,7.54331067,20.44999770
7.33314323,19.64444923,2.46700439,0.82995850,3.29696289,6.73923148,17.25000166,7.53294916,20.44999790
7.32337761,19.64660072,2.46918213,0.82772949,3.29691162,6.72909402,17.25000149,7.52259582,20.44999868
7.31361198,19.64875412,2.47136963,0.82550049,3.29687012,6.71892358,17.25000149,7.51225308,20.44999868
7.30384684,19.65090752,2.47356445,0.82327393,3.29683838,6.70872100,17.25000229,7.50192196,20.44999835
7.29408169,19.65306282,2.47576660,0.82104736,3.29681396,6.69849509,17.25000302,7.49159821,20.44999817
7.28431702,19.65521812,2.47797852,0.81882324,3.29680176,6.68823420,17.25000235,7.48128663,20.44999764
7.27455282,19.65737915,2.53171631,0.81659668,3.34831299,6.66555560,17.20000051,7.47098285,20.44999846
7.26478910,19.65953827,2.53394531,0.81437256,3.34831787,6.65524079,17.19999970,7.46068892,20.44999760
7.25502539,19.66169930,2.53618164,0.81215088,3.34833252,6.64489271,17.20000171,7.45040563,20.44999846
7.24526215,19.66386223,2.53842773,0.80992920,3.34835693,6.63451827,17.20000191,7.44013052,20.44999941
7.23549938,19.66602898,2.54068604,0.80826904,3.34895508,6.62411403,17.20000093,7.42999955,20.45054706
7.22573757,19.66819763,2.54295410,0.84865967,3.39161377,6.61367912,17.19999984,7.42999974,20.49190889
7.21597576,19.67036629,2.54522705,0.85477539,3.40000244,6.60321834,17.20000014,7.42176092,20.50000079
7.20621538,19.67254257,2.54751221,0.85254639,3.40005859,6.59273323,17.20000176,7.41152234,20.49999915
7.19645452,19.67471695,2.54980713,0.85032471,3.40013184,6.58221360,17.19999982,7.40129521,20.50000020
7.18669510,19.67689705,2.55211182,0.84809814,3.40020996,6.57167023,17.19999999,7.39107543,20.50000040
7.17693615,19.67908096,2.55442627,0.84586914,3.40029541,6.56109755,17.20000115,7.38086408,20.49999998
7.16717815,19.68126678,2.55675049,0.84364014,3.40039062,6.55049839,17.20000111,7.37066136,20.49999952
7.15742064,19.68345642,2.55908691,0.84141113,3.40049805,6.53986949,17.19999987,7.36046744,20.50000078
7.14766455,19.68564987,2.56143066,0.83917725,3.40060791,6.52921975,17.20000037,7.35027975,20.49999966
7.13790846,19.68784523,2.56378418,0.83694580,3.40072998,6.51853757,17.20000108,7.34010171,20.50000045
7.12815428,19.69004822,2.56615234,0.83470703,3.40085937,6.50783333,17.20000012,7.32992962,20.50000039
7.11840057,19.69225311,2.56852783,0.83246826,3.40099609,6.49710237,17.20000040,7.31976535,20.50000036
7.10864735,19.69446373,2.57091553,0.83022461,3.40114014,6.48634102,17.20000150,7.30960845,20.49999931
7.09889555,19.69667625,2.62484619,0.82798096,3.45282715,6.46307503,17.15000197,7.29945865,20.49999868
7.08914518,19.69889641,2.62726074,0.82573242,3.45299316,6.45225430,17.15000069,7.28931620,20.49999917
7.07939577,19.70112228,2.62968506,0.82685791,3.45654297,6.44140884,17.15000184,7.27999947,20.50327694
7.06964731,19.70335007,2.63211914,0.86631836,3.49843750,6.43053796,17.15000130,7.27999955,20.54374247
7.05989981,19.70558357,2.63456543,0.87051270,3.50507812,6.41964152,17.15000070,7.27145385,20.54999886
7.05015373,19.70782471,2.63702393,0.86825195,3.50527588,6.40871944,17.15000196,7.26134885,20.54999932
7.04040909,19.71006775,2.63949219,0.86599121,3.50548340,6.39777283,17.15000175,7.25125167,20.55000002
7.03066587,19.71232033,2.64197754,0.86372070,3.50569824,6.38679973,17.15000076,7.24115991,20.54999908
7.02092361,19.71457672,2.64447021,0.86144775,3.50591797,6.37580390,17.15000199,7.23107419,20.54999817
7.01118326,19.71684074,2.64697998,0.85916992,3.50614990,6.36478198,17.15000057,7.22099540,20.54999849
7.00144386,19.71910858,2.64949707,0.85688965,3.50638672,6.35373786,17.15000140,7.21092233,20.54999886
6.99170637,19.72138405,2.65202881,0.85460205,3.50663086,6.34267020,17.15000136,7.20085480,20.54999832
6.98197031,19.72366524,2.65457275,0.85231201,3.50688477,6.33157687,17.15000156,7.19079417,20.54999952
6.97223568,19.72595596,2.65713135,0.85001221,3.50714355,6.32046204,17.15000220,7.18073706,20.54999959
