x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
4.15778112,-3.30011487,0.77526855,0.50821533,1.28348389,4.48999904,-4.00059516,3.94000080,-2.84092583
4.14857817,-3.30402684,0.79234863,0.48691895,1.27926758,4.48798970,-4.01999905,3.94000091,-2.86404321
4.13937616,-3.30794120,0.78795898,0.48462158,1.27258057,4.47679634,-4.01999944,3.93185128,-2.87000116
4.13017464,-3.31185794,0.78357422,0.48892334,1.27249756,4.46562072,-4.01999955,3.92086783,-2.87000195
4.12097502,-3.31577730,0.77919434,0.49323486,1.27242920,4.45446395,-4.01999950,3.90987445,-2.87000027
4.11177635,-3.31970024,0.77481689,0.49755127,1.27236816,4.44332347,-4.01999855,3.89887226,-2.87000133
4.10257959,-3.32362652,0.77044434,0.50187744,1.27232178,4.43220114,-4.01999862,3.88785984,-2.87000069
4.09338427,-3.32755661,0.76607422,0.50621094,1.27228516,4.42109538,-4.01999806,3.87683743,-2.87000116
4.08419037,-3.33149076,0.76170898,0.51055420,1.27226318,4.41000675,-4.01999948,3.86580392,-2.87000083
4.07499886,-3.33542967,0.75734375,0.51490479,1.27224854,4.39893305,-4.01999975,3.85476166,-2.87000243
4.06580925,-3.33937287,0.75794922,0.51926758,1.27721680,4.38999961,-4.02449160,3.84370790,-2.87000114
4.05662155,-3.34332085,0.77940918,0.50644043,1.28584961,4.38999949,-4.04783333,3.84000097,-2.88554640
4.04743624,-3.34727430,0.79956787,0.48493652,1.28450439,4.38945758,-4.06999843,3.84000089,-2.90894338
4.03825283,-3.35123253,0.79520752,0.47709229,1.27229980,4.37844090,-4.07000029,3.83415377,-2.92000100
4.02907181,-3.35519576,0.79084473,0.48148926,1.27233398,4.36743607,-4.06999993,3.82306581,-2.92000220
4.01989317,-3.35916471,0.78647949,0.48589844,1.27237793,4.35644257,-4.06999844,3.81196807,-2.92000133
4.01071692,-3.36313939,0.78211670,0.49031738,1.27243408,4.34546175,-4.07000034,3.80086178,-2.92000065
4.00154305,-3.36711955,0.77774902,0.49474365,1.27249268,4.33448963,-4.06999943,3.78974823,-2.92000184
3.99237204,-3.37110567,0.77337891,0.49918213,1.27256104,4.32352740,-4.06999841,3.77862579,-2.92000109
3.98320365,-3.37509799,0.76900879,0.50363037,1.27263916,4.31257545,-4.06999994,3.76749527,-2.92000082
3.97403765,-3.37909627,0.76463379,0.50808838,1.27272217,4.30163058,-4.06999984,3.75635676,-2.92000058
3.96487451,-3.38310099,0.76025391,0.51255615,1.27281006,4.29069294,-4.06999861,3.74521073,-2.92000096
3.95571423,-3.38711214,0.77974854,0.50317139,1.28291992,4.28999928,-4.09157029,3.74000023,-2.93252560
3.94655681,-3.39112997,0.80082520,0.48163818,1.28246338,4.28999978,-4.11457173,3.74000081,-2.95603230
3.93740273,-3.39515471,0.80244629,0.47066895,1.27311523,4.28166973,-4.11999975,3.73547546,-2.97000221
3.92825127,-3.39918613,0.79805420,0.47517578,1.27322998,4.27076861,-4.11999984,3.72431030,-2.97000073
3.91910338,-3.40322495,0.79365479,0.47969238,1.27334717,4.25987221,-4.11999867,3.71313952,-2.97000019
3.90995836,-3.40727067,0.78925049,0.48421875,1.27346924,4.24898050,-4.11999806,3.70196245,-2.97000016
3.90081644,-3.41132426,0.78927734,0.48875488,1.27803223,4.23999951,-4.12400482,3.69077952,-2.97000144
3.89167809,-3.41538501,0.81017578,0.46908936,1.27926514,4.23999977,-4.14686083,3.69000089,-2.99186269
3.88254309,-3.41945338,0.83103516,0.44763428,1.27866943,4.23999934,-4.16968301,3.69000049,-3.01534473
3.87341166,-3.42352986,0.82696045,0.44704102,1.27400146,4.22928475,-4.17000015,3.68103260,-3.02000048
